iteration,temps_border_ms,temps_move_ms,temps_migrate_ms,temps_evap_ms,food_quantity
574,0.012250,0.141666,0.112375,0.030250,0
575,0.011791,0.175875,0.165625,0.026708,0
576,0.018833,0.311500,0.897208,0.031208,0
577,0.040542,0.223625,0.188458,0.031000,0
578,0.013708,0.174583,0.140208,0.031167,0
579,0.012833,0.144875,0.112792,0.031333,0
580,0.012625,0.141625,0.110208,0.031333,0
581,0.012375,0.147959,0.117209,0.030375,0
582,0.012000,0.138958,0.107708,0.031042,0
583,0.012459,0.140708,0.109500,0.030958,0
584,0.012084,0.139250,0.107833,0.031750,0
585,0.012208,0.142208,0.112333,0.030541,0
586,0.012541,0.139292,0.108709,0.030167,0
587,0.027916,0.137083,0.107416,0.030250,0
588,0.011625,0.148458,0.117917,0.030792,0
589,0.012375,0.140333,0.110208,0.031000,0
590,0.012042,0.139583,0.110792,0.030917,0
591,0.011833,0.141625,0.110791,0.030792,0
592,0.012125,0.139917,0.109709,0.029333,0
593,0.011917,0.141917,0.111625,0.031209,0
594,0.011583,0.139458,0.109917,0.030875,0
595,0.012625,0.140959,0.110542,0.030083,0
596,0.011917,0.139250,0.108959,0.026166,0
597,0.011333,0.193583,0.333334,0.018583,0
598,0.033208,0.179250,0.136958,0.032250,0
599,0.012667,0.141458,0.105209,0.031625,0
600,0.012417,0.135833,0.098583,0.029209,0
601,0.012709,0.135667,0.100375,0.031500,0
602,0.013167,0.132250,0.098417,0.030000,0
603,0.012875,0.136709,0.102917,0.030875,0
604,0.011625,0.142375,0.107042,0.029041,0
605,0.012667,0.136792,0.102291,0.031250,0
606,0.012375,0.135666,0.099875,0.032000,0
607,0.012959,0.133667,0.099458,0.029875,0
608,0.011500,0.136000,0.102708,0.029667,0
609,0.012208,0.170709,0.139083,0.030666,0
610,0.011417,0.139875,0.106167,0.031875,0
611,0.010917,0.141667,0.108667,0.030584,0
612,0.011083,0.139709,0.105875,0.031209,0
613,0.011167,0.139125,0.106917,0.031583,0
614,0.011791,0.157208,0.123875,0.028333,0
615,0.012417,0.139500,0.108084,0.017500,0
616,0.323417,0.155583,0.893500,0.022042,0
617,0.014667,0.203375,0.172125,0.032667,0
618,0.011833,0.145750,0.115583,0.030167,0
619,0.018458,0.142042,0.113292,0.030417,0
620,0.011958,0.140500,0.112000,0.031833,0
621,0.011584,0.142750,0.113166,0.031000,0
622,0.011708,0.138083,0.108750,0.030750,0
623,0.011666,0.140417,0.112209,0.031708,0
624,0.018083,0.136500,0.106792,0.032083,0
625,0.011750,0.138958,0.111125,0.031000,0
626,0.011500,0.140541,0.113167,0.029541,0
627,0.012083,0.141958,0.114833,0.030625,0
628,0.011709,0.141584,0.113333,0.031542,0
629,0.011417,0.140584,0.113458,0.031542,0
630,0.012417,0.138625,0.108250,0.031458,0
631,0.011750,0.140208,0.112833,0.030833,0
632,0.011792,0.138416,0.109625,0.031750,0
633,0.012167,0.140375,0.113833,0.031584,0
634,0.011709,0.139959,0.112458,0.031209,0
635,0.011583,0.138708,0.110542,0.031458,0
636,0.011666,0.138667,0.111459,0.029292,0
637,0.014834,0.181750,1.905125,0.019292,0
638,0.013417,0.156209,0.128667,0.030416,0
639,0.011833,0.143500,0.114458,0.030375,0
640,0.011667,0.144208,0.114958,0.031458,0
641,0.011541,0.140000,0.111250,0.031000,0
642,0.012084,0.142083,0.111875,0.031417,0
643,0.011667,0.140208,0.110625,0.031500,0
644,0.011875,0.141333,0.111541,0.028292,0
645,0.011833,0.141791,0.112666,0.030666,0
646,0.011958,0.139916,0.110583,0.030834,0
647,0.011833,0.145792,0.117666,0.029333,0
648,0.011375,0.143917,0.113500,0.031375,0
649,0.011750,0.141250,0.110416,0.030708,0
650,0.011333,0.139333,0.110208,0.031167,0
651,0.625000,0.160459,0.746916,0.030583,0
652,0.012417,0.587291,0.600292,0.018667,0
653,0.012875,0.153125,0.124209,0.029584,0
654,0.013041,0.141333,0.111292,0.030625,0
655,0.011792,0.140792,0.110750,0.030083,0
656,0.011625,0.141084,0.110125,0.031084,0
657,0.011791,0.139667,0.109959,0.030959,0
658,0.012167,0.140000,0.111583,0.030291,0
659,0.011708,0.139500,0.110000,0.031208,0
660,0.012250,0.138541,0.111209,0.023000,0
661,0.012125,0.143250,0.115166,0.031084,0
662,0.012375,0.140000,0.110208,0.030209,0
663,0.011625,0.139292,0.108708,0.030875,0
664,0.011667,0.139125,0.109166,0.031250,0
665,0.012250,0.140458,0.109958,0.031125,0
666,0.011958,0.139500,0.111250,0.030667,0
667,0.011666,0.141125,0.111334,0.031125,0
668,0.011750,0.139042,0.108583,0.030667,0
669,0.011333,0.139250,0.108666,0.031333,0
670,0.012084,0.139208,0.110542,0.046250,0
671,0.011750,0.144833,0.115208,0.031250,0
672,0.011959,1.867500,1.838916,0.030500,0
673,0.012000,0.145959,0.116583,1.721833,0
674,0.013208,0.160458,0.131834,0.031458,0
675,0.011541,0.147875,0.119166,0.031083,0
676,0.012417,0.146875,0.118125,0.030667,0
677,0.011750,0.148000,0.118875,0.030875,0
678,0.011458,0.146375,0.117584,0.030917,0
679,0.011625,0.143459,0.114292,0.030583,0
680,0.012084,0.142417,0.113125,0.031208,0
681,0.011667,0.155583,0.128334,0.027291,0
682,0.013166,0.188708,0.167125,0.030292,0
683,0.011125,0.148791,0.125083,0.030292,0
684,0.012292,0.144041,0.118875,0.028417,0
685,0.064833,0.199166,0.172958,0.029917,0
686,0.012333,0.146750,0.116041,0.031625,0
687,0.012458,0.143458,0.112583,0.032375,0
688,0.012166,0.141334,0.111209,0.029584,0
689,0.012291,0.138667,0.107041,0.030417,0
690,0.012125,0.140250,0.109708,0.030541,0
691,0.011917,0.138458,0.108584,0.031084,0
692,0.011583,0.163916,0.136041,0.030541,0
693,0.012000,0.138625,0.108000,0.030750,0
694,0.011875,0.138375,0.108250,0.030458,0
695,0.015583,0.139125,0.112292,0.030583,0
696,0.012500,0.140125,0.111792,0.030708,0
697,0.012333,0.138167,0.107208,0.031750,0
698,0.011375,0.139417,0.111250,0.030917,0
699,0.012167,0.138417,0.108916,0.031709,0
700,0.012042,0.140166,0.109959,0.031417,0
701,0.012250,0.137833,0.108041,0.031708,0
702,0.011917,0.176709,0.150333,0.030125,0
703,0.012458,0.142542,0.111000,0.030250,0
704,0.012750,0.139334,0.108000,0.031667,0
705,0.012041,0.138250,0.108000,0.030541,0
706,0.012333,0.140583,0.110417,0.031416,0
707,0.011833,0.138250,0.107125,0.031209,0
708,0.011791,0.141625,0.111459,0.030625,0
709,0.011292,0.139792,0.110750,0.030583,0
710,0.012125,0.140708,0.110875,0.031500,0
711,0.012041,0.138458,0.108750,0.030542,0
712,0.012334,0.194292,0.164167,0.030708,0
713,0.011459,0.139500,0.108875,0.030667,0
714,0.011292,0.139833,0.109875,0.031667,0
715,0.012625,0.141625,0.110958,0.030042,0
716,0.012708,0.141292,0.108458,0.031459,0
717,0.012208,0.141708,0.109208,0.031625,0
718,0.011959,0.142417,0.112417,0.045875,0
719,0.012042,0.144000,0.113583,0.030583,0
720,0.012375,0.143417,0.113000,0.030459,0
721,0.017541,0.173083,0.149542,0.055000,0
722,0.012417,0.143750,0.117917,0.028667,0
723,0.024500,0.139333,0.120958,0.029000,0
724,0.010583,0.141375,0.112459,0.030041,0
725,0.011292,0.139958,0.113000,0.031541,0
726,0.011084,0.139333,0.112334,0.030334,0
727,0.010792,0.143792,0.115541,0.031959,0
728,0.011167,0.142958,0.116833,0.032083,0
729,0.011416,0.142166,0.114041,0.030917,0
730,0.011459,0.470250,0.441834,0.032375,0
731,0.011416,0.145375,0.118708,0.031792,0
732,0.011125,0.141000,0.121958,1.474000,0
733,0.012708,0.168791,0.267542,0.017291,0
734,0.015958,0.173459,0.149083,0.032500,0
735,0.011792,0.145541,0.117000,0.030458,0
736,0.011000,0.143041,0.114042,0.029834,0
737,0.011083,0.140250,0.109625,0.031666,0
738,0.011417,0.185167,0.159875,0.031125,0
739,0.012458,0.144875,0.117125,0.031750,0
740,0.011292,0.139750,0.111042,0.030875,0
741,0.011833,0.159375,0.131833,0.030833,0
742,0.012208,0.139292,0.111417,0.031208,0
743,0.011500,0.141333,0.113042,0.031083,0
744,0.011333,0.139625,0.110875,0.029959,0
745,0.011584,0.139958,0.112875,0.030917,0
746,0.011833,0.140792,0.112458,0.031291,0
747,0.011500,0.139333,0.111792,0.031042,0
748,0.011375,0.139292,0.110500,0.030667,0
749,0.011541,0.143625,0.114625,0.031041,0
750,0.011125,0.142625,0.112667,0.031083,0
751,0.011333,0.144584,0.116917,0.031917,0
752,0.011458,0.144583,0.122708,0.027958,0
753,0.013292,0.160708,0.135500,0.031750,0
754,0.011459,0.144750,0.114000,0.031000,0
755,0.011167,0.142708,0.112834,0.030417,0
756,0.011833,0.142458,0.113083,0.031417,0
757,0.011292,0.144500,0.115542,0.031125,0
758,0.011708,0.141916,0.114083,0.031166,0
759,0.011667,0.145125,0.117250,0.030959,0
760,0.011666,0.143917,0.114208,0.030875,0
761,0.012834,0.148917,0.118792,0.031542,0
762,0.011417,0.143583,0.114750,0.041375,0
763,0.022542,0.148750,0.123250,0.028625,0
764,0.012666,0.144334,0.115000,0.029000,0
765,0.012708,0.144916,0.115375,0.030583,0
766,0.012792,0.142834,0.112375,0.030583,0
767,0.011583,0.142500,0.112791,0.030125,0
768,0.012084,0.138791,0.108083,0.030583,0
769,0.012292,0.467042,0.542375,0.038500,0
770,0.014167,0.153709,0.125959,0.031542,0
771,0.011208,0.132625,0.102250,1.384792,0
772,0.012084,0.301000,0.487875,0.015542,0
773,0.018042,0.157208,0.133000,0.030375,0
774,0.012334,0.133834,0.101417,0.030208,0
775,0.011375,0.131708,0.101208,0.029959,0
776,0.011958,0.132875,0.101792,0.030542,0
777,0.011500,0.130209,0.097917,0.029667,0
778,0.011542,0.132334,0.101958,0.030791,0
779,0.011875,0.168166,0.137375,0.030500,0
780,0.011125,0.131959,0.099791,0.029667,0
781,0.011500,0.132167,0.101209,0.030417,0
782,0.024209,0.129500,0.084500,0.030708,0
783,0.011583,0.130750,0.099666,0.030375,0
784,0.011417,0.131459,0.101583,0.030166,0
785,0.011458,0.129916,0.099333,0.030459,0
786,0.011625,0.131458,0.101375,0.029916,0
787,0.011417,0.129792,0.099583,0.029959,0
788,0.011500,0.128708,0.098292,0.029833,0
789,0.011416,0.130333,0.099292,0.030500,0
790,0.011542,0.131542,0.100583,0.030875,0
791,0.011458,0.130334,0.099250,0.027667,0
792,0.011917,0.134375,0.100917,0.030042,0
793,0.020166,0.131000,0.097250,0.031041,0
794,0.012208,0.131000,0.099833,0.030667,0
795,0.011834,0.130792,0.100208,0.031000,0
796,0.012125,0.130583,0.099958,0.030750,0
797,0.011833,0.131041,0.100042,0.030334,0
798,0.011708,0.132125,0.102041,0.031250,0
799,0.012083,0.131750,0.100792,0.031708,0
800,0.011542,0.130750,0.119500,0.021792,0
801,0.012375,0.133208,0.102000,0.031583,0
802,0.012292,0.131917,0.100958,0.031000,0
803,0.011542,0.128125,0.098459,0.030584,0
804,0.011167,0.169167,0.143542,0.030375,0
805,0.011791,0.132334,0.101417,0.031500,0
806,0.011292,0.129334,0.098750,0.030209,0
807,0.011417,0.130500,0.099917,0.030250,0
808,0.011792,0.128125,0.095916,0.031083,0
809,0.011500,0.129541,0.100333,0.030542,0
810,0.012208,0.129292,0.096750,0.030750,0
811,0.017791,0.149584,0.116625,0.031625,0
812,0.011958,0.129042,0.098083,0.031167,0
813,0.031541,0.201875,0.202708,0.026542,0
814,0.013042,0.172042,0.138292,0.030208,0
815,0.011750,0.145625,0.115458,0.031042,0
816,0.012375,0.145959,0.114208,0.032250,0
817,0.011875,0.188375,0.160291,0.031333,0
818,0.017667,0.150583,0.127208,0.032250,0
819,0.011875,0.140000,0.109500,0.035458,0
820,0.013375,0.146833,0.154708,0.023333,0
821,0.012750,0.145250,0.115541,0.028250,0
822,0.028250,0.180666,0.170583,0.030709,0
823,0.014459,0.154917,0.128917,0.030458,0
824,0.012083,0.144583,0.112709,0.030750,0
825,0.011625,0.140666,0.110292,0.030667,0
826,0.011917,0.142084,0.111500,0.030792,0
827,0.012125,0.140792,0.109541,0.031167,0
828,0.011542,0.142750,0.111458,0.031500,0
829,0.012166,0.314875,0.293125,0.030667,0
830,0.013208,0.153333,0.125666,0.029083,0
831,0.011709,0.143166,0.110625,0.031208,0
832,0.011833,0.141167,0.108375,0.031209,0
833,0.011625,0.141709,0.109792,0.031083,0
834,0.011458,0.140333,0.106666,0.030458,0
835,0.021959,0.141833,0.119958,0.031458,0
836,0.011792,0.140333,0.109875,0.030916,0
837,0.011166,0.140750,0.108167,0.031375,0
838,0.011834,0.151041,0.123791,0.030291,0
839,0.011542,0.146167,0.115542,0.032042,0
840,0.011292,0.142041,0.112458,0.024583,0
841,0.015333,0.158958,0.136333,0.030708,0
842,0.012208,0.145208,0.114375,0.031166,0
843,0.011958,0.146291,0.116083,0.031250,0
844,0.012167,0.145083,0.115000,0.030750,0
845,0.011875,0.144708,0.112750,0.031500,0
846,0.012000,0.143584,0.112958,0.031125,0
847,0.011958,0.141625,0.110875,0.049917,0
848,0.012625,0.148541,0.118792,0.031542,0
849,0.011833,0.143291,0.113542,0.032125,0
850,0.011542,0.144333,0.114791,0.031000,0
851,0.011459,0.142500,0.112167,0.031250,0
852,0.011709,0.141375,0.111833,0.031208,0
853,0.011791,0.141166,0.111458,0.030917,0
854,0.011958,0.142500,0.111416,0.031125,0
855,0.011792,0.143958,0.113792,0.031042,0
856,0.012500,0.145875,0.115834,0.031416,0
857,0.011708,0.181708,0.154333,0.030917,0
858,0.011959,0.145208,0.114333,0.032042,0
859,0.012291,0.144042,0.114750,0.143959,0
860,0.016292,0.187917,0.161292,0.033875,0
861,0.012125,0.152208,0.122333,0.030500,0
862,0.011417,0.145875,0.115959,0.030584,0
863,0.011458,0.145708,0.115125,0.030167,0
864,0.012500,0.142667,0.112958,0.031208,0
865,0.012417,0.143125,0.112709,0.031209,0
866,0.012292,0.150708,0.120209,0.030750,0
867,0.012375,0.142000,0.111750,0.030959,0
868,0.011292,0.156709,0.127209,0.023916,0
869,0.012666,1.632583,1.609375,0.028959,0
870,0.011250,0.146625,0.119959,0.030833,0
871,0.011500,0.141333,0.114125,0.030166,0
872,0.011167,0.141959,0.115500,0.030041,0
873,0.010875,0.143416,0.116042,0.029833,0
874,0.010875,0.140375,0.112375,0.030042,0
875,0.010750,0.139042,0.112208,0.029791,0
876,0.010625,0.138958,0.112291,0.031000,0
877,0.010709,0.141666,0.114875,0.029833,0
878,0.010500,0.140417,0.114500,0.031375,0
879,0.038000,0.138750,0.140625,0.031416,0
880,0.019125,0.140000,0.107166,0.030791,0
881,0.010541,0.141459,0.115459,0.030750,0
882,0.011250,0.359917,0.338334,0.022417,0
883,0.012750,0.152375,0.129209,0.030750,0
884,0.010959,0.141042,0.114459,0.030750,0
885,0.011125,0.138417,0.112375,0.031042,0
886,0.011333,0.139333,0.113584,0.030375,0
887,0.011208,0.142958,0.179750,0.019542,0
888,0.011542,0.146875,0.119875,0.031333,0
889,0.011292,0.141791,0.114583,0.031000,0
890,0.011125,0.143041,0.116166,0.030625,0
891,0.011333,0.143625,0.116834,0.030584,0
892,0.011000,0.141792,0.115250,0.035334,0
893,0.012416,0.151125,0.127083,0.030667,0
894,0.011125,0.139667,0.113083,0.031417,0
895,0.011292,0.140292,0.114250,0.030167,0
896,0.011167,0.137250,0.110709,0.030708,0
897,0.022584,0.139292,0.156000,0.031417,0
898,0.011792,0.138833,0.112708,0.030708,0
899,0.011791,0.137500,0.112416,0.031792,0
900,0.011667,0.140042,0.131250,0.030583,0
901,0.020750,0.414750,0.387667,0.033042,0
902,0.011958,0.150042,0.117375,0.031666,0
903,0.011750,0.142542,0.111916,0.030583,0
904,0.011250,0.143417,0.111667,0.031208,0
905,0.011209,0.170208,0.140958,0.031041,0
906,0.011667,0.142709,0.110792,0.032417,0
907,0.010750,0.141375,0.110792,0.031334,0
908,0.011291,0.137916,0.114917,0.027292,0
909,0.013458,0.149959,0.119375,0.028500,0
910,0.011292,0.138250,0.103500,0.030459,0
911,0.011500,0.137958,0.106208,0.031500,0
912,0.011750,0.136709,0.103458,0.031125,0
913,0.012875,0.137500,0.105709,0.031167,0
914,0.011375,0.138792,0.102584,0.031000,0
915,0.012416,0.136959,0.104583,0.031625,0
916,0.012125,2.010667,1.977833,0.031541,0
917,0.013166,0.135709,0.104041,0.031250,0
918,0.011500,0.141625,0.108459,0.032250,0
919,0.020750,0.140000,0.106792,0.031875,0
920,0.011500,0.139584,0.106125,0.031541,0
921,0.011542,1.126209,1.095500,0.030208,0
922,0.011500,0.143500,0.110500,0.031292,0
923,0.012375,0.137458,0.104417,0.031333,0
924,0.011625,0.138625,0.104708,0.031750,0
925,0.011416,0.138583,0.103875,0.031375,0
926,0.011042,0.140208,0.105583,0.031833,0
927,0.011667,0.159667,0.136666,0.030958,0
928,0.015083,0.150334,0.123917,0.029792,0
929,0.013334,0.139666,0.106000,0.031792,0
930,0.011875,0.139875,0.108584,0.031041,0
931,0.013042,0.226334,0.194000,0.030625,0
932,0.012000,0.139166,0.109333,0.031417,0
933,0.012166,0.143166,0.112542,0.031791,0
934,0.012042,0.141625,0.137875,0.027792,0
935,0.012958,0.143709,0.129667,0.018708,0
936,0.017208,0.148875,0.124541,0.031000,0
937,0.013917,0.181291,0.154083,0.031708,0
938,0.011333,0.145833,0.116958,0.031458,0
939,0.011500,0.141542,0.112333,0.031709,0
940,0.012458,0.166875,0.141375,0.029542,0
941,0.015166,0.140542,0.110167,0.030125,0
942,0.012250,0.234000,0.205500,0.030667,0
943,0.011667,0.139666,0.110791,0.030708,0
944,0.019833,0.140833,0.119708,0.032125,0
945,0.017458,0.137250,0.101166,0.030708,0
946,0.012292,0.146917,0.117708,0.031250,0
947,0.011416,0.138792,0.109167,0.031625,0
948,0.011917,0.138541,0.108042,0.031500,0
949,0.012250,0.167875,0.140000,0.030333,0
950,0.011875,0.140083,0.111583,0.031083,0
951,0.011500,0.139500,0.108875,0.030833,0
952,0.011583,0.136750,0.105583,0.030750,0
953,0.011584,0.138667,0.109833,0.032292,0
954,0.011542,0.135958,0.107042,0.031750,0
955,0.011541,0.136791,0.107875,0.031292,0
956,0.011875,0.135792,0.106625,0.031542,0
957,0.011833,0.135541,0.105458,0.031459,0
958,0.012375,0.135167,0.105042,0.032000,0
959,0.011250,0.159291,0.131000,0.030625,0
960,0.011708,0.136333,0.117833,0.027708,0
961,0.013917,0.151541,0.126958,0.029083,0
962,0.011833,0.136666,0.108333,0.031041,0
963,0.011917,0.139000,0.107750,0.031375,0
964,0.012625,0.136166,0.105542,0.031208,0
965,0.012625,0.137916,0.106625,0.031833,0
966,0.011916,0.135250,0.106208,0.031542,0
967,0.013000,0.140500,0.109625,0.031167,0
968,0.012584,0.137791,0.107542,0.032125,0
969,0.012500,0.148458,0.118833,0.041541,0
970,0.023875,0.199209,0.178583,0.031208,0
971,0.013208,0.147500,0.120083,0.029916,0
972,0.013750,0.138042,0.111583,0.031333,0
973,0.011375,0.136667,0.106041,0.031291,0
974,0.012375,0.136667,0.106584,0.031291,0
975,0.012000,0.137500,0.107667,0.691958,0
976,0.012708,0.147417,0.118375,0.031583,0
977,0.053958,0.132292,0.118708,0.031708,0
978,0.012375,0.151250,0.123709,0.030833,0
979,0.012709,0.138833,0.108625,0.031041,0
980,0.012542,0.197250,0.302583,0.015292,0
981,0.013416,0.848042,0.814750,0.032500,0
982,0.012000,0.147833,0.118417,0.031583,0
983,0.011750,0.138750,0.109375,0.030792,0
984,0.011666,0.137083,0.108833,0.031209,0
985,0.011584,0.139000,0.110417,0.030583,0
986,0.011709,0.136500,0.108666,0.030750,0
987,0.011250,0.139125,0.109166,0.030834,0
988,0.011333,0.136875,0.108083,0.030625,0
989,0.011917,0.136084,0.107459,0.030625,0
990,0.012209,0.137458,0.108209,0.046916,0
991,0.011625,0.138750,0.109709,0.030750,0
992,0.013000,0.134750,0.105209,0.030625,0
993,0.011666,0.132291,0.103209,0.031333,0
994,0.011542,0.134000,0.104708,0.031334,0
995,0.011458,0.132625,0.103459,0.030459,0
996,0.011459,0.135125,0.108208,0.030750,0
997,0.012792,0.135750,0.107250,0.030917,0
998,0.011375,0.134625,0.107084,0.030583,0
999,0.011416,0.135042,0.106000,0.030583,0
1000,0.011417,0.135333,0.105959,0.031875,0
1001,0.011416,0.139042,0.111000,0.028792,0
1002,0.012458,0.136500,0.107291,0.030750,0
1003,0.012458,0.140000,1.944167,0.031333,0
1004,0.012291,0.152916,0.125041,0.031000,0
1005,0.012667,0.169417,0.147750,0.030417,0
1006,0.011292,0.141834,0.117834,0.031041,0
1007,0.011500,0.140916,0.116416,0.030416,0
1008,0.011333,0.139250,0.115458,0.030958,0
1009,0.010875,0.146208,0.121458,0.035125,0
1010,0.013125,0.145458,0.148709,0.026708,0
1011,0.025334,0.146292,0.116083,0.028625,0
1012,0.013334,0.141333,0.111000,0.031375,0
1013,0.011458,0.141833,0.115833,0.028667,0
1014,0.013333,0.147750,0.122209,0.030666,0
1015,0.011708,0.141333,0.111541,0.030959,0
1016,0.012375,0.140500,0.110417,0.031917,0
1017,0.011459,0.138708,0.109334,0.031292,0
1018,0.011458,0.137375,0.107791,0.032167,0
1019,0.011792,0.137875,0.107708,0.023375,0
1020,0.012917,0.140000,0.108500,0.030917,0
1021,0.011417,0.136208,0.106084,0.031125,0
1022,0.011083,0.134458,0.103375,0.032167,0
1023,0.023417,0.182750,0.150834,0.032084,0
1024,0.012125,0.141167,0.109459,0.031583,0
1025,0.011459,0.138417,0.106167,0.031375,0
1026,0.012209,0.136000,0.104500,0.030875,0
1027,0.011584,0.137542,0.104958,0.031875,0
1028,0.011500,0.134125,0.102209,0.031250,0
1029,0.012042,0.133000,0.101250,0.031666,0
1030,0.011791,0.134041,0.102833,0.053583,0
1031,0.016625,0.140584,0.114833,0.031125,0
1032,0.012041,0.134166,0.103208,0.031417,0
1033,0.013084,0.146500,0.118125,0.030125,0
1034,0.012625,0.139000,0.107792,0.031375,0
1035,0.011500,0.134791,0.103875,0.031041,0
1036,0.022208,0.151583,0.134750,0.029125,0
1037,0.019583,0.147292,0.110000,0.031875,0
1038,0.012958,0.137084,0.106167,0.031625,0
1039,0.011541,0.134750,0.103875,0.030875,0
1040,0.012667,0.132542,0.100084,0.031666,0
1041,0.011625,0.132208,0.101500,0.031667,0
1042,0.012209,0.131666,0.101167,0.031083,0
1043,0.011500,0.141084,0.115666,0.030792,0
1044,0.012584,0.133708,0.101875,0.031458,0
1045,0.011458,0.135000,0.105750,0.030666,0
1046,0.011333,0.133041,0.102459,0.030792,0
1047,0.011458,0.134500,0.104333,0.030708,0
1048,0.011292,0.135000,0.104458,0.031708,0
1049,0.012083,0.134083,0.103333,0.031042,0
1050,0.011459,0.133500,0.103375,0.030542,0
1051,0.011209,0.133458,0.103167,0.031292,0
1052,0.011458,0.133625,0.103083,0.032042,0
1053,0.011291,0.149459,0.126917,0.030625,0
1054,0.013250,0.138750,1.071750,0.022042,0
1055,0.012500,0.266875,0.236291,0.028792,0
1056,0.015834,0.197416,0.167875,0.030333,0
1057,0.011583,0.143625,0.118125,0.047083,0
1058,0.011584,0.145375,0.444958,0.020125,0
1059,0.013084,0.162791,0.136166,0.030792,0
1060,0.011458,0.138417,0.108750,0.030542,0
1061,0.011458,0.137083,0.106625,0.030333,0
1062,0.013333,0.136666,0.108792,0.030542,0
1063,0.011375,0.134667,0.103458,0.030959,0
1064,0.011209,0.134417,0.102583,0.030709,0
1065,0.012083,0.136041,0.106375,0.030792,0
1066,0.011333,0.152791,0.123833,0.030375,0
1067,0.011417,0.135292,0.105166,0.030250,0
1068,0.011667,0.136000,0.105750,0.031125,0
1069,0.011375,0.135333,0.105625,0.030625,0
1070,0.011959,0.136417,0.106041,0.030750,0
1071,0.011625,0.134167,0.104125,0.031209,0
