iteration,temps_fourmis_ms,temps_sync_ms,temps_evap_ms,temps_update_ms,food_quantity
1225,0.644000,4.453000,2.625000,0.008000,0
1226,0.603000,4.463000,2.605000,0.007000,0
1227,0.631000,4.328000,2.646000,0.009000,0
1228,0.659000,4.384000,2.624000,0.009000,0
1229,0.607000,4.525000,2.548000,0.009000,0
1230,0.589000,4.389000,2.535000,0.008000,0
1231,0.618000,4.372000,2.596000,0.009000,0
1232,0.635000,4.304000,2.687000,0.008000,0
1233,0.582000,4.430000,2.551000,0.007000,0
1234,0.606000,4.508000,2.619000,0.008000,0
1235,0.623000,4.444000,2.712000,0.008000,0
1236,0.624000,4.471000,2.688000,0.007000,0
1237,0.594000,4.446000,2.581000,0.006000,0
1238,0.666000,4.485000,2.677000,0.008000,0
1239,0.636000,4.332000,2.691000,0.009000,0
1240,0.602000,4.415000,2.591000,0.009000,0
1241,0.559000,4.398000,2.615000,0.009000,0
1242,0.629000,4.167000,2.678000,0.008000,0
1243,0.642000,4.402000,2.552000,0.008000,0
1244,0.623000,4.477000,2.626000,0.008000,0
1245,0.602000,4.401000,2.608000,0.008000,0
1246,0.654000,4.271000,2.732000,0.008000,0
1247,0.617000,4.402000,2.660000,0.008000,0
1248,0.578000,4.420000,2.536000,0.007000,0
1249,0.618000,4.368000,2.648000,0.009000,0
1250,0.620000,4.420000,2.690000,0.009000,0
1251,0.595000,4.450000,2.619000,0.006000,0
1252,0.564000,4.531000,2.671000,0.009000,0
1253,0.732000,4.203000,2.627000,0.009000,0
1254,0.626000,4.422000,2.608000,0.009000,0
1255,0.580000,4.446000,2.711000,0.008000,0
1256,0.602000,4.328000,2.568000,0.008000,0
1257,0.646000,4.239000,2.694000,0.009000,0
1258,0.592000,4.796000,2.689000,0.008000,0
1259,0.635000,4.535000,2.807000,0.008000,0
1260,0.632000,4.248000,2.614000,0.008000,0
1261,0.597000,4.582000,2.794000,0.008000,0
1262,0.696000,4.553000,2.596000,0.007000,0
1263,0.650000,5.906000,2.624000,0.008000,0
1264,0.679000,4.790000,2.627000,0.007000,0
1265,0.641000,4.520000,2.748000,0.014000,0
1266,0.651000,4.397000,2.642000,0.009000,0
1267,0.643000,4.467000,2.733000,0.008000,0
1268,0.593000,4.484000,2.662000,0.008000,0
1269,0.614000,4.604000,3.313000,0.008000,0
1270,0.635000,4.399000,2.710000,0.008000,0
1271,0.635000,4.545000,2.677000,0.009000,0
1272,0.646000,4.401000,4.227000,0.008000,0
1273,0.611000,4.519000,2.644000,0.008000,0
1274,0.652000,4.304000,2.585000,0.009000,0
1275,0.611000,4.288000,2.649000,0.009000,0
1276,0.673000,4.506000,2.552000,0.028000,0
1277,0.588000,4.465000,2.573000,0.008000,0
1278,0.628000,4.458000,2.587000,0.008000,0
1279,0.645000,4.418000,2.673000,0.009000,0
1280,0.613000,4.676000,3.348000,0.016000,0
1281,0.674000,4.620000,2.649000,0.009000,0
1282,0.609000,4.382000,2.804000,0.009000,0
1283,0.613000,4.520000,2.698000,0.009000,0
1284,0.613000,4.570000,2.453000,0.009000,0
1285,0.586000,4.534000,2.630000,0.008000,0
1286,0.617000,4.232000,2.776000,0.009000,0
1287,0.604000,4.513000,2.790000,0.008000,0
1288,0.617000,4.442000,2.548000,0.006000,0
1289,0.547000,4.509000,2.683000,0.009000,0
1290,0.631000,4.340000,2.782000,0.009000,0
1291,0.614000,4.436000,2.799000,0.008000,0
1292,0.591000,4.516000,2.574000,0.007000,0
1293,0.606000,4.378000,2.600000,0.009000,0
1294,0.611000,4.346000,2.756000,0.009000,0
1295,0.608000,4.464000,3.616000,0.006000,0
1296,0.566000,4.537000,2.551000,0.009000,0
1297,0.619000,4.598000,2.670000,0.009000,0
1298,0.672000,5.970000,2.629000,0.008000,0
1299,0.647000,4.485000,2.626000,0.006000,0
1300,0.600000,4.440000,2.619000,0.008000,0
1301,0.596000,4.419000,2.612000,0.009000,0
1302,0.648000,4.277000,2.683000,0.008000,0
1303,0.620000,4.483000,2.624000,0.009000,0
1304,0.583000,4.409000,2.525000,0.007000,0
1305,0.644000,4.386000,2.691000,0.009000,0
1306,0.589000,4.384000,2.636000,0.008000,0
1307,0.590000,4.487000,2.678000,0.008000,0
1308,0.636000,4.272000,2.659000,0.009000,0
1309,0.621000,4.329000,2.668000,0.009000,0
1310,0.608000,4.504000,2.528000,0.023000,0
1311,0.610000,4.505000,2.628000,0.020000,0
1312,0.597000,4.457000,2.624000,0.008000,0
1313,0.631000,4.427000,2.664000,0.009000,0
1314,0.614000,4.533000,2.703000,0.009000,0
1315,0.624000,4.491000,2.532000,0.008000,0
1316,0.669000,5.700000,2.955000,0.008000,0
1317,0.699000,4.855000,2.866000,0.008000,0
1318,0.947000,5.086000,2.937000,0.008000,0
1319,0.674000,4.677000,2.689000,0.009000,0
1320,0.675000,4.435000,2.588000,0.009000,0
1321,0.630000,4.427000,2.601000,0.009000,0
1322,0.634000,4.168000,2.720000,0.008000,0
1323,0.619000,4.394000,2.589000,0.007000,0
1324,0.576000,4.686000,2.839000,0.007000,0
1325,0.670000,4.581000,2.676000,0.009000,0
1326,0.668000,4.388000,2.861000,0.009000,0
1327,0.656000,4.800000,2.535000,0.006000,0
1328,0.626000,4.466000,2.614000,0.008000,0
1329,0.656000,4.440000,2.646000,0.007000,0
1330,0.624000,4.667000,2.741000,0.009000,0
1331,0.683000,4.479000,2.718000,0.008000,0
1332,0.630000,4.921000,2.653000,0.008000,0
1333,0.621000,4.442000,2.709000,0.011000,0
1334,0.640000,4.542000,2.587000,0.009000,0
1335,0.623000,4.454000,3.606000,0.007000,0
1336,0.631000,4.573000,2.624000,0.008000,0
1337,0.643000,4.531000,2.510000,0.018000,0
1338,0.599000,5.025000,2.661000,0.010000,0
1339,0.619000,4.344000,2.680000,0.009000,0
1340,0.616000,4.335000,2.606000,0.008000,0
1341,0.596000,4.332000,2.557000,0.007000,0
1342,0.647000,4.333000,2.665000,0.009000,0
1343,0.629000,4.501000,2.612000,0.008000,0
1344,0.670000,4.495000,2.578000,0.008000,0
1345,0.634000,4.217000,2.689000,0.009000,0
1346,0.603000,4.469000,2.693000,0.009000,0
1347,0.631000,4.498000,2.552000,0.008000,0
1348,0.579000,4.590000,2.571000,0.008000,0
1349,0.610000,4.408000,2.688000,0.009000,0
1350,0.600000,4.400000,2.725000,0.009000,0
1351,0.592000,4.526000,2.546000,0.006000,0
1352,0.590000,4.556000,2.580000,0.008000,0
1353,0.618000,4.402000,2.684000,0.009000,0
1354,0.616000,4.495000,2.596000,0.008000,0
1355,0.579000,4.529000,2.626000,0.009000,0
1356,0.592000,4.438000,2.537000,0.015000,0
1357,0.601000,4.442000,2.666000,0.009000,0
1358,0.652000,4.557000,2.538000,0.008000,0
1359,0.644000,4.553000,2.585000,0.009000,0
1360,0.630000,4.184000,2.643000,0.009000,0
1361,0.610000,4.411000,2.691000,0.009000,0
1362,0.645000,4.408000,2.553000,0.014000,0
1363,0.607000,4.590000,2.582000,0.009000,0
1364,0.612000,4.448000,2.664000,0.009000,0
1365,0.661000,4.262000,2.704000,0.008000,0
1366,0.599000,4.499000,2.565000,0.006000,0
1367,0.591000,4.505000,2.590000,0.008000,0
1368,0.639000,4.334000,2.662000,0.008000,0
1369,0.635000,4.525000,2.576000,0.009000,0
1370,0.597000,4.451000,2.614000,0.009000,0
1371,0.600000,4.270000,2.624000,0.008000,0
1372,0.680000,4.435000,2.796000,0.008000,0
1373,0.631000,4.437000,2.687000,0.008000,0
1374,0.584000,4.477000,2.578000,0.008000,0
1375,0.628000,4.262000,2.683000,0.007000,0
1376,1.757000,4.663000,2.698000,0.008000,0
1377,0.636000,4.464000,2.539000,0.019000,0
1378,0.569000,4.480000,2.572000,0.007000,0
1379,0.603000,4.321000,2.700000,0.008000,0
1380,0.642000,4.415000,2.729000,0.008000,0
1381,0.605000,4.548000,2.512000,0.006000,0
1382,0.579000,4.502000,2.624000,0.008000,0
1383,0.681000,4.443000,2.673000,0.008000,0
1384,0.655000,4.493000,2.720000,0.009000,0
1385,0.607000,4.587000,2.544000,0.007000,0
1386,0.663000,4.567000,2.600000,0.009000,0
1387,0.666000,4.148000,2.698000,0.008000,0
1388,0.628000,4.563000,2.498000,0.008000,0
1389,0.574000,4.598000,2.568000,0.009000,0
1390,0.631000,4.356000,2.592000,0.009000,0
1391,0.613000,4.450000,2.760000,0.009000,0
1392,0.606000,4.388000,2.700000,0.009000,0
1393,0.638000,4.428000,2.721000,0.008000,0
1394,0.616000,4.459000,2.757000,0.008000,0
1395,0.629000,4.645000,2.615000,0.008000,0
1396,0.635000,4.421000,2.695000,0.009000,0
1397,0.627000,4.496000,2.706000,0.008000,0
1398,0.619000,4.522000,2.500000,0.012000,0
1399,0.632000,4.474000,2.548000,0.009000,0
1400,0.626000,4.602000,2.718000,0.009000,0
1401,0.628000,4.554000,2.658000,0.008000,0
1402,0.663000,4.524000,2.643000,0.008000,0
1403,0.619000,4.450000,3.360000,0.009000,0
1404,0.625000,4.350000,2.735000,0.008000,0
1405,0.616000,4.603000,2.851000,0.009000,0
1406,0.631000,5.027000,2.712000,0.020000,0
1407,0.953000,4.480000,4.236000,0.005000,0
1408,0.604000,5.887000,2.578000,0.008000,0
1409,0.607000,4.373000,2.614000,0.009000,0
1410,0.598000,4.481000,2.652000,0.009000,0
1411,0.640000,4.441000,2.553000,0.008000,0
1412,0.600000,4.452000,2.613000,0.009000,0
1413,0.629000,4.322000,2.669000,0.008000,0
1414,0.619000,4.490000,2.597000,0.009000,0
1415,0.585000,4.346000,2.623000,0.008000,0
1416,0.608000,4.219000,2.591000,0.009000,0
1417,0.627000,4.317000,2.633000,0.007000,0
1418,0.594000,4.479000,2.646000,0.008000,0
1419,0.617000,4.497000,2.605000,0.009000,0
1420,0.581000,4.685000,2.679000,0.009000,0
1421,0.635000,4.405000,2.832000,0.008000,0
1422,0.605000,5.119000,2.575000,0.009000,0
1423,0.605000,4.483000,2.597000,0.006000,0
1424,0.610000,4.463000,2.684000,0.008000,0
1425,0.635000,4.438000,2.717000,0.006000,0
1426,0.624000,4.438000,2.533000,0.007000,0
1427,0.632000,4.432000,2.581000,0.008000,0
1428,0.605000,4.342000,2.862000,0.008000,0
1429,0.638000,4.471000,2.633000,0.007000,0
1430,0.586000,4.484000,2.589000,0.008000,0
1431,0.662000,4.467000,2.610000,0.009000,0
1432,0.613000,4.460000,2.645000,0.008000,0
1433,0.604000,4.481000,2.531000,0.008000,0
1434,0.587000,4.401000,2.544000,0.008000,0
1435,0.620000,4.285000,2.645000,0.009000,0
1436,0.605000,4.361000,2.616000,0.012000,0
1437,0.604000,4.540000,2.558000,0.009000,0
1438,0.603000,4.488000,2.650000,0.009000,0
1439,0.654000,4.351000,2.664000,0.009000,0
1440,0.612000,4.423000,2.615000,0.007000,0
1441,0.586000,4.435000,2.527000,0.008000,0
1442,0.604000,4.425000,2.631000,0.008000,0
1443,0.624000,4.439000,2.643000,0.008000,0
1444,0.592000,4.445000,2.579000,0.008000,0
1445,0.579000,4.407000,2.563000,0.009000,0
1446,0.626000,4.281000,2.647000,0.008000,0
1447,0.612000,4.387000,2.689000,0.008000,0
1448,0.603000,4.435000,2.550000,0.010000,0
1449,0.609000,4.443000,2.624000,0.009000,0
1450,0.631000,4.373000,2.965000,0.008000,0
1451,0.664000,4.988000,2.654000,0.008000,0
1452,0.657000,4.530000,2.809000,0.009000,0
1453,0.667000,4.572000,2.632000,0.007000,0
1454,0.670000,4.386000,2.613000,0.009000,0
1455,0.672000,4.393000,2.758000,0.009000,0
1456,0.615000,4.513000,4.199000,0.007000,0
1457,0.628000,4.461000,2.526000,0.007000,0
1458,0.619000,4.347000,2.945000,0.010000,0
1459,0.619000,4.523000,2.713000,0.008000,0
1460,0.674000,4.487000,2.788000,0.007000,0
1461,1.262000,5.098000,2.807000,0.007000,0
1462,0.627000,4.544000,2.743000,0.009000,0
1463,2.041000,4.767000,2.662000,0.009000,0
1464,0.616000,4.460000,3.360000,0.007000,0
1465,0.598000,4.477000,2.620000,0.007000,0
1466,0.616000,4.534000,2.636000,0.008000,0
1467,0.645000,4.506000,2.623000,0.008000,0
1468,0.600000,5.460000,2.943000,0.007000,0
1469,0.673000,5.288000,2.701000,0.009000,0
1470,0.620000,5.370000,4.132000,0.009000,0
1471,0.638000,4.510000,2.697000,0.009000,0
1472,0.621000,4.463000,3.595000,0.007000,0
1473,0.606000,4.464000,2.746000,0.008000,0
1474,0.659000,4.431000,2.603000,0.009000,0
1475,0.635000,4.319000,2.740000,0.009000,0
1476,0.642000,4.291000,2.600000,0.013000,0
1477,0.616000,4.568000,2.642000,0.008000,0
1478,0.590000,4.359000,2.653000,0.008000,0
1479,0.639000,4.571000,2.716000,0.009000,0
1480,0.648000,4.369000,2.565000,0.007000,0
1481,0.559000,4.396000,2.557000,0.012000,0
1482,0.644000,4.459000,2.699000,0.008000,0
1483,0.661000,4.378000,2.672000,0.008000,0
1484,0.604000,4.374000,2.582000,0.006000,0
1485,0.613000,4.504000,2.645000,0.007000,0
1486,0.608000,4.463000,2.677000,0.007000,0
1487,0.613000,4.466000,2.688000,0.008000,0
1488,0.596000,4.458000,2.629000,0.006000,0
1489,0.603000,6.846000,3.445000,0.008000,0
1490,0.628000,4.597000,2.661000,0.008000,0
1491,0.618000,4.409000,2.747000,0.008000,0
1492,0.603000,4.393000,2.680000,0.007000,0
1493,0.641000,4.349000,2.558000,0.009000,0
1494,0.579000,4.511000,2.686000,0.009000,0
1495,0.666000,4.284000,2.775000,0.007000,0
1496,0.629000,4.450000,2.623000,0.009000,0
1497,0.602000,4.431000,2.614000,0.012000,0
1498,0.649000,4.336000,2.646000,0.008000,0
1499,0.652000,4.482000,2.700000,0.008000,0
1500,0.601000,4.465000,2.626000,0.008000,0
1501,0.604000,4.304000,2.642000,0.008000,0
1502,0.640000,4.284000,2.698000,0.009000,0
1503,0.638000,5.205000,2.738000,0.009000,0
1504,0.585000,4.448000,2.571000,0.008000,0
1505,0.606000,4.444000,2.716000,0.008000,0
1506,0.636000,4.146000,2.763000,0.008000,0
1507,0.572000,4.300000,2.709000,0.007000,0
1508,0.606000,4.482000,2.627000,0.008000,0
1509,0.576000,4.627000,2.702000,0.009000,0
1510,0.692000,4.405000,2.692000,0.008000,0
1511,0.630000,4.613000,2.646000,0.009000,0
1512,0.648000,4.624000,2.515000,0.010000,0
1513,0.618000,4.474000,2.640000,0.009000,0
1514,0.630000,4.479000,2.663000,0.008000,0
1515,0.630000,4.534000,2.490000,0.008000,0
1516,0.614000,4.472000,2.610000,0.008000,0
1517,0.659000,4.467000,2.620000,0.008000,0
1518,0.658000,4.516000,2.865000,0.008000,0
1519,0.651000,4.584000,2.565000,0.008000,0
1520,0.647000,4.416000,2.617000,0.009000,0
1521,0.605000,4.187000,2.645000,0.009000,0
1522,0.619000,4.410000,2.667000,0.008000,0
1523,0.610000,4.471000,2.519000,0.016000,0
1524,0.604000,4.563000,2.693000,0.005000,0
1525,0.573000,4.469000,2.710000,0.009000,0
1526,0.668000,5.915000,3.540000,0.008000,0
1527,0.667000,4.569000,3.963000,0.005000,0
1528,0.661000,4.381000,2.723000,0.007000,0
1529,0.576000,4.982000,2.685000,0.008000,0
1530,0.629000,5.857000,2.709000,0.009000,0
1531,0.689000,4.782000,2.699000,0.008000,0
1532,0.610000,4.925000,3.978000,0.006000,0
1533,0.641000,4.569000,2.560000,0.006000,0
1534,0.643000,4.615000,2.783000,0.009000,0
1535,0.673000,4.582000,2.736000,0.008000,0
1536,0.642000,4.397000,2.754000,0.007000,0
1537,0.562000,4.485000,3.471000,0.008000,0
1538,0.614000,4.498000,2.577000,0.008000,0
1539,0.621000,4.169000,2.723000,0.014000,0
1540,0.684000,4.424000,2.708000,0.009000,0
1541,0.585000,4.513000,2.592000,0.010000,0
1542,0.596000,4.577000,2.664000,0.008000,0
1543,0.603000,4.461000,2.733000,0.009000,0
1544,0.599000,4.441000,2.686000,0.009000,0
1545,0.594000,4.444000,2.607000,0.013000,0
1546,0.593000,4.591000,2.683000,0.009000,0
1547,0.650000,4.386000,2.748000,0.008000,0
1548,0.578000,4.496000,2.726000,0.008000,0
1549,0.597000,4.517000,2.617000,0.007000,0
1550,0.600000,4.600000,2.687000,0.009000,0
1551,0.608000,5.324000,2.816000,0.009000,0
1552,0.630000,4.468000,2.589000,0.006000,0
1553,0.595000,4.516000,3.664000,0.005000,0
1554,0.620000,4.358000,2.570000,0.008000,0
1555,0.601000,4.370000,2.714000,0.009000,0
1556,0.609000,4.558000,2.577000,0.007000,0
1557,0.573000,4.600000,2.641000,0.008000,0
1558,0.609000,4.400000,2.647000,0.009000,0
1559,0.609000,4.535000,2.676000,0.008000,0
1560,0.594000,4.507000,3.763000,0.007000,0
1561,0.615000,4.504000,2.477000,0.007000,0
1562,0.614000,4.501000,2.764000,0.009000,0
1563,0.623000,5.529000,2.764000,0.008000,0
1564,0.664000,4.460000,2.624000,0.007000,0
1565,0.586000,4.461000,2.659000,0.009000,0
1566,0.609000,4.415000,2.697000,0.009000,0
1567,0.646000,4.372000,2.716000,0.009000,0
1568,0.622000,4.588000,2.620000,0.007000,0
1569,0.570000,4.297000,2.629000,0.009000,0
1570,0.586000,4.348000,2.659000,0.008000,0
1571,0.640000,4.363000,2.680000,0.008000,0
1572,0.568000,4.376000,2.679000,0.008000,0
1573,0.605000,4.459000,2.685000,0.008000,0
1574,0.661000,4.349000,2.690000,0.008000,0
1575,0.614000,4.359000,2.601000,0.018000,0
1576,0.607000,4.463000,2.640000,0.008000,0
1577,0.612000,4.405000,2.679000,0.010000,0
1578,0.619000,4.416000,2.732000,0.008000,0
1579,0.630000,4.487000,2.603000,0.007000,0
1580,0.585000,4.457000,2.658000,0.009000,0
1581,0.603000,4.365000,2.666000,0.009000,0
1582,0.646000,4.355000,2.727000,0.009000,0
1583,0.609000,4.561000,2.615000,0.009000,0
1584,0.597000,4.454000,2.636000,0.013000,0
1585,0.609000,4.635000,2.759000,0.006000,0
1586,0.691000,4.988000,2.943000,0.011000,0
1587,0.627000,4.765000,2.835000,0.008000,0
1588,0.627000,4.594000,2.587000,0.009000,0
1589,0.651000,4.272000,2.853000,0.009000,0
1590,0.616000,4.865000,3.551000,0.006000,0
1591,0.643000,5.994000,2.659000,0.008000,0
1592,0.665000,5.482000,2.665000,0.011000,0
1593,0.624000,4.682000,2.579000,0.008000,0
1594,0.646000,4.429000,4.178000,0.006000,0
1595,0.666000,5.381000,2.709000,0.009000,0
1596,0.607000,5.666000,2.665000,0.009000,0
1597,0.658000,4.499000,3.468000,0.008000,0
1598,0.660000,4.750000,3.620000,0.007000,0
1599,1.666000,5.131000,2.945000,0.007000,0
1600,0.845000,4.936000,2.761000,0.010000,0
1601,0.622000,4.497000,2.673000,0.009000,0
1602,0.649000,4.522000,3.480000,0.006000,0
1603,0.580000,4.580000,2.628000,0.008000,0
1604,0.609000,5.773000,2.647000,0.008000,0
1605,1.403000,4.630000,2.655000,0.008000,0
1606,0.623000,4.368000,2.713000,0.009000,0
1607,0.582000,4.453000,2.554000,0.008000,0
1608,0.613000,4.277000,2.662000,0.008000,0
1609,0.619000,4.122000,2.754000,0.008000,0
1610,0.575000,4.394000,2.603000,0.007000,0
1611,0.610000,4.468000,2.667000,0.009000,0
1612,0.642000,4.857000,2.788000,0.008000,0
1613,0.634000,4.494000,4.484000,0.009000,0
1614,0.656000,4.522000,2.798000,0.008000,0
1615,0.707000,4.477000,2.732000,0.005000,0
1616,0.700000,6.354000,2.653000,0.016000,0
1617,0.651000,4.433000,2.549000,0.008000,0
1618,0.602000,4.474000,2.654000,0.008000,0
1619,0.649000,4.366000,2.617000,0.008000,0
1620,0.559000,4.507000,2.580000,0.008000,0
1621,0.632000,4.255000,2.562000,0.006000,0
1622,0.628000,5.627000,2.644000,0.008000,0
1623,0.575000,4.362000,2.495000,0.009000,0
1624,0.610000,4.506000,2.577000,0.009000,0
1625,0.650000,4.341000,2.495000,0.007000,0
1626,0.605000,4.351000,2.661000,0.008000,0
1627,0.628000,4.499000,2.528000,0.006000,0
1628,0.560000,4.522000,2.578000,0.008000,0
1629,0.583000,4.293000,2.642000,0.009000,0
1630,0.671000,4.334000,2.561000,0.008000,0
1631,0.594000,4.405000,2.594000,0.007000,0
1632,0.627000,4.309000,2.600000,0.008000,0
1633,0.637000,4.534000,2.650000,0.008000,0
1634,0.614000,4.373000,2.557000,0.008000,0
1635,0.583000,4.472000,2.600000,0.008000,0
1636,0.631000,4.273000,2.606000,0.007000,0
1637,0.585000,4.429000,2.635000,0.008000,0
1638,0.630000,4.483000,2.623000,0.005000,0
1639,0.557000,4.626000,2.550000,0.009000,0
1640,0.587000,4.326000,2.675000,0.008000,0
1641,0.632000,4.354000,2.605000,0.007000,0
1642,0.659000,4.687000,2.721000,0.006000,0
1643,0.590000,4.493000,2.524000,0.009000,0
1644,0.643000,4.508000,2.735000,0.008000,0
1645,0.671000,4.504000,2.684000,0.009000,0
1646,0.600000,4.620000,2.584000,0.008000,0
1647,0.652000,4.472000,2.627000,0.008000,0
1648,0.614000,4.521000,2.745000,0.009000,0
1649,0.603000,4.557000,2.621000,0.008000,0
1650,0.620000,4.680000,2.670000,0.008000,0
1651,0.620000,4.430000,2.565000,0.008000,0
1652,0.661000,4.451000,2.757000,0.009000,0
1653,0.606000,4.967000,2.614000,0.009000,0
1654,0.643000,4.431000,2.715000,0.008000,0
1655,1.355000,4.458000,2.843000,0.009000,0
1656,0.590000,5.302000,2.620000,0.009000,0
1657,0.649000,4.223000,4.395000,0.009000,0
1658,0.631000,5.826000,2.746000,0.010000,0
1659,0.632000,7.868000,2.695000,0.009000,0
1660,0.623000,4.644000,2.835000,0.009000,0
1661,0.620000,4.962000,2.705000,0.005000,0
1662,0.602000,4.471000,2.651000,0.007000,0
1663,0.589000,5.790000,2.650000,0.008000,0
1664,0.584000,4.568000,2.651000,0.007000,0
1665,0.605000,4.540000,2.588000,0.009000,0
1666,0.640000,6.873000,2.623000,0.009000,0
1667,0.607000,5.529000,2.768000,0.008000,0
1668,0.599000,4.528000,2.589000,0.009000,0
1669,0.625000,4.487000,2.687000,0.009000,0
1670,0.618000,4.355000,2.647000,0.009000,0
1671,0.652000,5.512000,2.667000,0.008000,0
1672,0.593000,4.514000,2.663000,0.009000,0
1673,0.640000,4.461000,2.610000,0.008000,0
1674,0.601000,4.215000,2.735000,0.009000,0
1675,0.662000,4.414000,2.592000,0.009000,0
1676,0.614000,4.543000,2.692000,0.009000,0
1677,0.589000,4.282000,2.612000,0.009000,0
1678,0.625000,4.304000,2.652000,0.008000,0
1679,0.635000,4.495000,2.584000,0.006000,0
1680,0.599000,4.478000,2.515000,0.007000,0
1681,0.635000,4.344000,2.668000,0.009000,0
1682,0.608000,4.367000,2.697000,0.007000,0
1683,0.599000,4.499000,2.662000,0.008000,0
1684,0.636000,4.456000,2.539000,0.007000,0
1685,0.600000,4.217000,2.753000,0.008000,0
1686,0.678000,4.419000,2.662000,0.009000,0
1687,0.599000,4.507000,2.651000,0.009000,0
1688,0.584000,4.520000,2.610000,0.009000,0
1689,0.626000,4.231000,2.643000,0.009000,0
1690,0.605000,4.474000,2.580000,0.008000,0
1691,0.591000,4.494000,2.564000,0.013000,0
1692,0.635000,4.362000,2.611000,0.009000,0
1693,0.638000,4.319000,2.727000,0.008000,0
1694,0.613000,4.497000,2.732000,0.030000,0
1695,0.626000,4.571000,2.640000,0.006000,0
1696,0.583000,4.408000,2.745000,0.009000,0
1697,0.650000,4.368000,2.648000,0.015000,0
1698,0.576000,4.517000,2.637000,0.007000,0
1699,0.619000,4.595000,2.593000,0.008000,0
1700,0.630000,4.355000,2.650000,0.009000,0
1701,0.622000,4.442000,2.674000,0.007000,0
1702,0.614000,4.586000,2.532000,0.009000,0
1703,0.592000,4.566000,2.726000,0.008000,0
1704,2.253000,5.450000,2.664000,0.008000,0
1705,0.604000,4.402000,2.666000,0.008000,0
1706,0.649000,4.454000,2.462000,0.006000,0
1707,0.574000,4.389000,2.611000,0.009000,0
1708,0.603000,4.323000,2.724000,0.008000,0
1709,0.607000,4.440000,2.641000,0.009000,0
1710,0.555000,4.475000,2.575000,0.009000,0
1711,0.611000,4.331000,2.599000,0.009000,0
1712,0.633000,4.413000,2.647000,0.008000,0
1713,0.581000,4.572000,2.512000,0.008000,0
1714,0.605000,4.497000,2.565000,0.008000,0
1715,0.639000,4.181000,2.693000,0.008000,0
1716,0.623000,6.175000,2.690000,0.009000,0
1717,0.622000,4.468000,2.637000,0.006000,0
1718,0.565000,4.494000,2.579000,0.008000,0
1719,0.603000,4.319000,2.630000,0.009000,0
1720,0.639000,4.438000,2.676000,0.009000,0
1721,0.610000,4.637000,2.756000,0.008000,0
1722,0.787000,4.488000,2.626000,0.021000,0
1723,0.604000,6.165000,2.631000,0.006000,0
1724,2.144000,4.880000,2.554000,0.008000,0
1725,0.609000,4.460000,2.740000,0.009000,0
1726,0.675000,6.419000,2.660000,0.008000,0
1727,0.602000,4.512000,2.597000,0.008000,0
1728,0.619000,4.566000,2.590000,0.009000,0
1729,0.647000,6.222000,2.620000,0.009000,0
1730,0.634000,5.360000,3.035000,0.007000,0
1731,0.550000,4.519000,3.545000,0.006000,0
1732,0.599000,4.609000,2.600000,0.007000,0
1733,0.640000,4.625000,2.680000,0.008000,0
1734,0.685000,4.455000,3.343000,0.008000,0
1735,0.611000,4.509000,2.698000,0.009000,0
1736,0.625000,4.170000,2.605000,0.007000,0
1737,0.622000,4.475000,2.659000,0.008000,0
1738,0.612000,4.520000,2.596000,0.018000,0
1739,0.554000,6.876000,2.687000,0.005000,0
1740,0.657000,5.648000,2.661000,0.009000,0
1741,0.641000,4.305000,2.653000,0.008000,0
1742,0.610000,4.496000,2.644000,0.007000,0
1743,0.614000,4.503000,2.569000,0.013000,0
1744,0.580000,4.446000,2.636000,0.008000,0
1745,0.609000,4.411000,2.632000,0.007000,0
1746,0.603000,4.440000,2.648000,0.009000,0
1747,0.604000,4.402000,2.854000,0.006000,0
1748,0.613000,6.158000,2.654000,0.009000,0
1749,0.623000,4.307000,2.608000,0.009000,0
1750,0.610000,4.458000,2.685000,0.009000,0
1751,0.616000,4.373000,2.647000,0.007000,0
1752,0.597000,4.490000,2.663000,0.008000,0
1753,0.617000,4.222000,3.445000,0.008000,0
1754,0.600000,4.560000,2.638000,0.009000,0
1755,0.651000,4.405000,2.575000,0.009000,0
1756,0.576000,4.542000,2.860000,0.008000,0
1757,0.648000,4.158000,2.647000,0.008000,0
1758,0.594000,4.424000,2.707000,0.009000,0
1759,0.637000,4.356000,2.534000,0.010000,0
1760,0.592000,4.473000,2.586000,0.008000,0
1761,0.632000,4.542000,2.718000,0.007000,0
1762,0.633000,4.531000,2.778000,0.008000,0
1763,0.639000,4.514000,2.592000,0.007000,0
1764,0.557000,4.643000,2.606000,0.008000,0
1765,0.610000,4.513000,2.750000,0.007000,0
1766,0.596000,4.473000,2.772000,0.008000,0
1767,0.589000,4.622000,2.588000,0.007000,0
1768,0.601000,4.522000,2.615000,0.009000,0
1769,0.617000,4.383000,2.758000,0.008000,0
1770,0.610000,4.530000,2.671000,0.009000,0
1771,0.606000,4.716000,2.925000,0.006000,0
1772,0.698000,4.862000,2.840000,0.008000,0
1773,0.663000,4.471000,3.037000,0.007000,0
1774,0.643000,6.348000,2.898000,0.008000,0
1775,0.661000,4.754000,3.018000,0.008000,0
1776,0.588000,4.645000,2.782000,0.008000,0
1777,0.606000,4.695000,2.761000,0.008000,0
1778,0.708000,4.463000,2.743000,0.009000,0
1779,0.657000,13.734000,2.928000,0.007000,0
1780,0.714000,4.778000,2.747000,0.007000,0
1781,0.575000,4.509000,2.576000,0.009000,0
1782,0.637000,4.129000,2.717000,0.008000,0
