iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
575,16.600,2.180,0.260,0.002,14.139,0
576,16.652,2.553,0.295,0.002,13.777,0
577,16.738,2.557,0.299,0.001,13.862,0
578,16.638,2.578,0.302,0.002,13.735,0
579,16.661,2.575,0.335,0.002,13.736,0
580,16.458,2.590,0.303,0.002,13.552,0
581,16.833,3.391,0.311,0.002,13.095,0
582,16.541,2.623,0.306,0.002,13.598,0
583,16.858,3.668,0.307,0.002,12.842,0
584,16.530,2.606,0.300,0.002,13.610,0
585,16.759,3.820,0.307,0.002,12.587,0
586,16.641,2.633,0.310,0.002,13.680,0
587,16.457,2.563,0.304,0.002,13.575,0
588,16.834,3.538,0.317,0.002,12.939,0
589,16.469,2.597,0.307,0.002,13.547,0
590,16.863,3.687,0.305,0.002,12.838,0
591,16.478,2.596,0.315,0.001,13.553,0
592,16.641,3.967,0.310,0.002,12.323,0
593,16.668,3.941,0.312,0.001,12.376,0
594,16.887,3.634,0.300,0.001,12.914,0
595,16.607,3.332,0.313,0.002,12.929,0
596,16.663,2.610,0.306,0.002,13.728,0
597,16.436,2.585,0.306,0.002,13.530,0
598,16.807,3.855,0.312,0.002,12.599,0
599,16.489,2.590,0.319,0.002,13.565,0
600,16.837,3.507,0.309,0.002,12.986,0
601,16.506,2.626,0.315,0.002,13.551,0
602,16.792,3.829,0.309,0.002,12.613,0
603,16.664,2.659,0.295,0.002,13.515,0
604,16.650,3.366,0.327,0.001,12.907,0
605,16.643,2.654,0.309,0.002,13.552,0
606,16.503,2.613,0.305,0.002,13.571,0
607,16.840,3.571,0.306,0.002,12.925,0
608,16.492,2.633,0.303,0.002,13.540,0
609,16.640,3.939,0.308,0.002,12.353,0
610,16.929,3.726,0.305,0.002,12.860,0
611,16.558,3.315,0.302,0.002,12.905,0
612,16.640,2.605,0.303,0.002,13.714,0
613,16.524,2.580,0.302,0.002,13.627,0
614,16.947,3.587,0.305,0.002,13.019,0
615,16.586,2.604,0.304,0.001,13.665,0
616,16.456,2.595,0.305,0.002,13.543,0
617,16.825,3.796,0.301,0.002,12.683,0
618,16.653,2.612,0.314,0.001,13.710,0
619,16.641,2.606,0.301,0.002,13.722,0
620,16.686,2.632,0.305,0.002,13.735,0
621,16.480,2.585,0.296,0.001,13.586,0
622,16.641,3.959,0.315,0.002,12.327,0
623,16.951,3.781,0.307,0.002,12.830,0
624,16.493,2.593,0.307,0.002,13.575,0
625,16.672,2.611,0.307,0.002,13.739,0
626,16.484,2.617,0.304,0.002,13.503,0
627,16.880,3.755,0.311,0.002,12.775,0
628,16.614,2.645,0.303,0.002,13.650,0
629,16.782,2.591,0.301,0.002,13.876,0
630,16.435,2.593,0.306,0.002,13.523,0
631,16.651,3.950,0.304,0.002,12.355,0
632,16.615,3.967,0.314,0.002,12.296,0
633,16.921,3.856,0.302,0.002,12.722,0
634,16.400,2.615,0.305,0.002,13.460,0
635,16.802,3.492,0.327,0.002,12.941,0
636,16.469,2.616,0.307,0.002,13.531,0
637,16.830,3.682,0.312,0.002,12.798,0
638,16.525,2.607,0.310,0.001,13.592,0
639,16.632,3.951,0.310,0.002,12.331,0
640,16.714,3.965,0.308,0.002,12.403,0
641,16.827,3.765,0.329,0.002,12.693,0
642,16.636,2.671,0.317,0.002,13.632,0
643,16.643,2.620,0.327,0.002,13.682,0
644,16.509,2.649,0.326,0.002,13.519,0
645,16.806,3.581,0.316,0.003,12.866,0
646,16.622,2.622,0.321,0.002,13.664,0
647,16.679,2.610,0.311,0.002,13.744,0
648,16.581,2.582,0.303,0.002,13.683,0
649,16.749,3.449,0.310,0.002,12.945,0
650,16.533,2.585,0.312,0.002,13.620,0
651,16.673,3.559,0.315,0.003,12.751,0
652,16.646,2.604,0.320,0.002,13.708,0
653,16.679,2.637,0.262,0.002,13.765,0
654,16.494,2.586,0.305,0.001,13.592,0
655,16.867,3.619,0.305,0.003,12.904,0
656,16.643,2.594,0.301,0.002,13.732,0
657,16.658,2.633,0.303,0.001,13.707,0
658,16.504,2.608,0.302,0.002,13.582,0
659,16.871,3.544,0.314,0.002,12.973,0
660,16.566,2.603,0.309,0.002,13.639,0
661,16.689,2.641,0.296,0.002,13.738,0
662,16.495,2.636,0.302,0.002,13.544,0
663,16.851,3.571,0.312,0.003,12.929,0
664,16.620,2.639,0.301,0.002,13.664,0
665,16.790,2.624,0.298,0.002,13.855,0
666,16.535,3.326,0.301,0.001,12.865,0
667,16.642,2.619,0.306,0.002,13.703,0
668,16.560,2.587,0.298,0.002,13.663,0
669,16.787,3.363,0.307,0.002,13.075,0
670,16.504,2.597,0.320,0.002,13.573,0
671,16.753,3.744,0.305,0.002,12.664,0
672,16.802,2.648,0.320,0.002,13.817,0
673,16.567,3.330,0.306,0.002,12.896,0
674,16.677,2.640,0.306,0.001,13.715,0
675,16.731,2.616,0.301,0.002,13.801,0
676,16.588,2.625,0.297,0.002,13.654,0
677,16.501,2.594,0.304,0.002,13.591,0
678,16.788,3.508,0.317,0.002,12.691,0
679,16.677,2.641,0.306,0.002,13.715,0
680,16.639,2.643,0.310,0.002,13.509,0
681,16.660,2.618,0.300,0.002,13.731,0
682,16.645,2.606,0.301,0.001,13.727,0
683,16.523,2.580,0.297,0.002,13.634,0
684,16.825,3.700,0.305,0.002,12.780,0
685,16.729,2.614,0.307,0.002,13.791,0
686,16.554,3.277,0.292,0.002,12.729,0
687,16.643,2.744,0.309,0.002,13.570,0
688,16.545,2.601,0.299,0.002,13.632,0
689,16.640,3.939,0.308,0.003,12.355,0
690,16.631,3.890,0.309,0.002,12.393,0
691,16.929,3.690,0.298,0.002,12.908,0
692,16.393,3.934,0.300,0.002,12.122,0
693,16.848,3.810,0.300,0.002,12.699,0
694,16.651,2.618,0.323,0.002,13.692,0
695,16.647,2.623,0.309,0.002,13.700,0
696,16.500,2.636,0.307,0.002,13.543,0
697,16.809,3.519,0.316,0.002,12.940,0
698,16.776,2.453,0.323,0.002,13.977,0
699,16.574,1.900,0.286,0.001,14.365,0
700,16.653,1.956,0.283,0.001,14.400,0
701,16.622,1.928,0.257,0.002,14.424,0
702,16.660,1.937,0.248,0.001,14.456,0
703,16.686,2.362,0.281,0.002,14.026,0
704,16.691,2.349,0.279,0.002,13.899,0
705,16.585,2.301,0.293,0.002,13.876,0
706,16.653,2.230,0.286,0.002,14.126,0
707,16.650,2.602,0.307,0.002,13.730,0
708,16.715,2.657,0.282,0.002,13.759,0
709,16.634,2.642,0.303,0.002,13.675,0
710,16.637,2.650,0.287,0.002,13.687,0
711,16.546,2.617,0.291,0.002,13.625,0
712,16.653,3.869,0.310,0.002,12.434,0
713,16.836,3.668,0.309,0.002,12.819,0
714,16.606,2.620,0.316,0.002,13.654,0
715,16.666,2.610,0.302,0.002,13.738,0
716,16.524,2.668,0.305,0.002,13.404,0
717,16.798,3.606,0.307,0.002,12.643,0
718,16.672,2.656,0.309,0.002,13.693,0
719,16.666,2.668,0.301,0.002,13.684,0
720,16.632,2.645,0.299,0.001,13.674,0
721,16.675,2.642,0.302,0.002,13.718,0
722,16.666,2.657,0.299,0.002,13.578,0
723,16.663,2.645,0.294,0.003,13.711,0
724,16.659,2.629,0.306,0.002,13.712,0
725,16.644,2.520,0.252,0.002,13.860,0
726,16.558,2.577,0.294,0.001,13.677,0
727,16.820,3.570,0.304,0.002,12.677,0
728,16.684,2.616,0.305,0.002,13.746,0
729,16.609,2.613,0.262,0.002,13.720,0
730,16.645,2.606,0.299,0.002,13.727,0
731,16.665,2.599,0.290,0.002,13.765,0
732,16.627,2.617,0.294,0.002,13.703,0
733,16.521,2.645,0.302,0.002,13.562,0
734,16.799,3.421,0.300,0.003,13.034,0
735,16.566,2.637,0.317,0.002,13.594,0
736,16.773,3.684,0.316,0.002,12.733,0
737,16.646,2.635,0.315,0.002,13.680,0
738,16.685,2.612,0.307,0.001,13.752,0
739,16.781,2.601,0.298,0.002,13.870,0
740,16.518,3.809,0.303,0.002,12.371,0
741,16.663,2.604,0.309,0.002,13.735,0
742,16.656,2.457,0.264,0.002,13.921,0
743,16.722,2.609,0.297,0.002,13.803,0
744,16.739,2.546,0.299,0.002,13.882,0
745,16.821,2.621,0.299,0.002,13.887,0
746,16.407,2.599,0.302,0.002,13.494,0
747,16.676,2.658,0.301,0.002,13.703,0
748,16.631,2.533,0.260,0.002,13.679,0
749,16.737,2.632,0.305,0.002,13.789,0
750,16.573,2.482,0.262,0.002,13.818,0
751,16.675,2.607,0.293,0.001,13.764,0
752,16.655,2.659,0.296,0.001,13.576,0
753,16.689,2.616,0.296,0.003,13.765,0
754,16.492,2.609,0.296,0.001,13.577,0
755,16.787,3.575,0.319,0.002,12.853,0
756,16.660,2.615,0.311,0.002,13.720,0
757,16.697,2.478,0.283,0.001,13.924,0
758,16.550,2.616,0.303,0.002,13.619,0
759,16.682,3.547,0.303,0.002,12.785,0
760,16.657,2.627,0.312,0.002,13.700,0
761,16.668,2.626,0.292,0.001,13.736,0
762,16.511,2.628,0.311,0.002,13.560,0
763,16.818,3.646,0.303,0.002,12.826,0
764,16.653,2.626,0.303,0.001,13.712,0
765,16.632,2.622,0.299,0.002,13.696,0
766,16.652,2.641,0.298,0.001,13.699,0
767,16.538,2.656,0.295,0.002,13.574,0
768,16.858,3.571,0.298,0.002,12.950,0
769,16.624,2.635,0.310,0.002,13.661,0
770,16.643,2.640,0.309,0.002,13.679,0
771,16.502,2.607,0.296,0.002,13.588,0
772,16.679,3.843,0.310,0.002,12.484,0
773,16.806,3.620,0.297,0.002,12.849,0
774,16.641,2.617,0.305,0.002,13.704,0
775,16.665,2.616,0.309,0.002,13.611,0
776,16.680,2.627,0.305,0.002,13.658,0
777,16.637,2.678,0.304,0.001,13.539,0
778,16.565,2.607,0.306,0.002,13.641,0
779,16.753,3.547,0.300,0.003,12.651,0
780,16.711,2.472,0.266,0.001,13.864,0
781,16.701,2.548,0.271,0.002,13.870,0
782,16.595,2.610,0.306,0.002,13.666,0
783,16.642,2.625,0.298,0.002,13.708,0
784,16.531,2.624,0.295,0.002,13.601,0
785,16.799,3.549,0.299,0.002,12.912,0
786,16.629,2.605,0.316,0.002,13.693,0
787,16.652,2.609,0.258,0.002,13.772,0
788,16.673,2.616,0.299,0.002,13.746,0
789,16.655,2.655,0.295,0.002,13.690,0
790,16.701,2.641,0.293,0.002,13.753,0
791,16.642,2.521,0.252,0.001,13.858,0
792,16.651,2.652,0.294,0.002,13.692,0
793,16.664,2.629,0.295,0.002,13.728,0
794,16.648,2.645,0.294,0.002,13.696,0
795,16.714,2.623,0.299,0.002,13.779,0
796,16.636,2.641,0.300,0.002,13.683,0
797,16.639,2.646,0.295,0.002,13.686,0
798,16.673,2.616,0.295,0.002,13.750,0
799,16.667,2.489,0.250,0.002,13.916,0
800,16.687,2.645,0.296,0.002,13.616,0
801,16.510,2.615,0.300,0.002,13.444,0
802,16.733,3.623,0.320,0.002,12.392,0
803,16.753,2.645,0.316,0.001,13.689,0
804,16.584,2.635,0.312,0.002,13.626,0
805,16.734,2.651,0.310,0.002,13.759,0
806,16.664,2.637,0.309,0.002,13.706,0
807,16.645,2.645,0.302,0.002,13.684,0
808,16.668,2.650,0.263,0.002,13.743,0
809,16.650,2.650,0.293,0.002,13.692,0
810,16.677,2.652,0.292,0.001,13.720,0
811,16.500,2.635,0.292,0.002,13.562,0
812,16.814,3.675,0.310,0.002,12.790,0
813,16.605,2.504,0.271,0.001,13.816,0
814,16.656,2.227,0.265,0.002,14.152,0
815,16.683,2.603,0.257,0.002,13.809,0
816,16.651,2.630,0.297,0.002,13.712,0
817,16.506,2.632,0.297,0.002,13.565,0
818,16.934,3.495,0.297,0.002,13.104,0
819,16.550,2.628,0.321,0.002,13.587,0
820,16.536,2.609,0.302,0.002,13.612,0
821,16.786,3.557,0.300,0.002,12.890,0
822,16.516,2.629,0.311,0.002,13.561,0
823,16.830,3.641,0.310,0.002,12.840,0
824,16.651,2.631,0.301,0.002,13.706,0
825,16.639,2.609,0.263,0.002,13.755,0
826,16.695,2.023,0.276,0.001,14.372,0
827,16.628,1.951,0.324,0.001,14.333,0
828,16.658,2.097,0.301,0.001,14.245,0
829,16.628,2.004,0.252,0.002,14.359,0
830,16.722,2.262,0.281,0.002,14.163,0
831,16.668,2.255,0.255,0.002,14.145,0
832,16.626,2.233,0.276,0.002,14.104,0
833,16.659,2.287,0.276,0.001,14.084,0
834,16.666,2.249,0.285,0.001,14.121,0
835,16.659,2.482,0.265,0.002,13.900,0
836,16.663,2.250,0.257,0.001,14.140,0
837,16.710,2.639,0.254,0.002,13.801,0
838,16.642,2.217,0.252,0.002,14.162,0
839,16.643,2.611,0.293,0.002,13.727,0
840,16.612,2.635,0.293,0.002,13.671,0
841,16.687,2.633,0.291,0.002,13.750,0
842,16.642,2.604,0.290,0.002,13.736,0
843,16.505,2.608,0.295,0.002,13.589,0
844,16.822,3.567,0.305,0.002,12.916,0
845,16.668,2.638,0.320,0.002,13.695,0
846,16.654,2.653,0.286,0.002,13.702,0
847,16.666,2.640,0.295,0.002,13.718,0
848,16.540,2.621,0.291,0.002,13.617,0
849,16.800,3.505,0.302,0.002,12.951,0
850,16.485,2.617,0.311,0.002,13.542,0
851,16.832,3.627,0.318,0.002,12.849,0
852,16.662,2.498,0.272,0.002,13.877,0
853,16.671,2.255,0.260,0.002,14.142,0
854,16.702,2.674,0.301,0.001,13.712,0
855,16.647,2.639,0.301,0.002,13.693,0
856,16.623,2.552,0.264,0.002,13.794,0
857,16.649,2.672,0.297,0.002,13.667,0
858,16.666,2.658,0.251,0.002,13.744,0
859,16.666,2.657,0.293,0.002,13.704,0
860,16.652,2.515,0.253,0.002,13.871,0
861,16.712,2.644,0.287,0.002,13.768,0
862,16.728,2.651,0.281,0.001,13.784,0
863,16.645,2.654,0.292,0.002,13.686,0
864,16.638,2.616,0.291,0.002,13.719,0
865,16.617,2.641,0.292,0.002,13.672,0
866,16.664,2.641,0.291,0.002,13.720,0
867,16.599,2.627,0.293,0.001,13.665,0
868,16.522,2.621,0.299,0.001,13.590,0
869,16.791,3.508,0.306,0.002,12.935,0
870,16.666,2.627,0.307,0.002,13.716,0
871,16.505,2.653,0.301,0.002,13.535,0
872,16.809,3.511,0.303,0.002,12.953,0
873,16.764,2.693,0.300,0.002,13.755,0
874,16.576,2.630,0.300,0.003,13.629,0
875,16.647,2.628,0.297,0.001,13.709,0
876,16.694,2.636,0.255,0.002,13.789,0
877,16.668,2.627,0.294,0.001,13.735,0
878,16.617,2.635,0.293,0.002,13.676,0
879,16.675,2.642,0.298,0.001,13.724,0
880,16.496,2.647,0.296,0.002,13.540,0
881,16.809,3.501,0.302,0.002,12.967,0
882,16.661,2.641,0.317,0.002,13.687,0
883,16.723,2.628,0.299,0.001,13.782,0
884,16.604,2.646,0.295,0.002,13.650,0
885,16.782,2.638,0.297,0.001,13.834,0
886,16.604,2.618,0.294,0.002,13.680,0
887,16.619,2.636,0.280,0.001,13.692,0
888,16.654,2.630,0.293,0.002,13.720,0
889,16.674,2.494,0.251,0.002,13.917,0
890,16.662,2.641,0.293,0.002,13.715,0
891,16.516,2.669,0.293,0.001,13.542,0
892,16.801,3.463,0.303,0.002,13.002,0
893,16.637,2.635,0.315,0.002,13.671,0
894,16.484,2.627,0.303,0.002,13.540,0
895,16.831,3.518,0.299,0.003,12.977,0
896,16.492,2.641,0.310,0.001,13.527,0
897,16.898,3.502,0.322,0.002,13.039,0
898,16.586,2.655,0.306,0.002,13.611,0
899,16.657,2.654,0.301,0.002,13.690,0
900,16.699,2.669,0.300,0.002,13.719,0
901,16.468,2.635,0.294,0.002,13.527,0
902,16.810,3.542,0.313,0.003,12.916,0
903,16.684,2.632,0.313,0.001,13.725,0
904,16.636,2.644,0.306,0.002,13.672,0
905,16.580,2.677,0.300,0.002,13.591,0
906,16.738,3.532,0.309,0.002,12.857,0
907,16.665,2.641,0.317,0.002,13.694,0
908,16.657,2.630,0.264,0.001,13.751,0
909,16.664,2.645,0.296,0.002,13.711,0
910,16.654,2.643,0.294,0.002,13.705,0
911,16.658,2.667,0.297,0.002,13.683,0
912,16.678,2.659,0.294,0.002,13.714,0
913,16.689,2.662,0.292,0.002,13.723,0
914,16.627,2.659,0.279,0.001,13.676,0
915,16.687,2.482,0.248,0.002,13.946,0
916,16.670,2.261,0.256,0.002,14.141,0
917,16.636,2.669,0.262,0.002,13.692,0
918,16.673,2.334,0.255,0.002,14.070,0
919,16.660,2.668,0.290,0.002,13.689,0
920,16.661,2.644,0.293,0.002,13.711,0
921,16.653,2.665,0.292,0.002,13.683,0
922,16.690,2.658,0.294,0.002,13.724,0
923,16.600,2.612,0.250,0.002,13.725,0
924,16.717,2.653,0.293,0.002,13.759,0
925,16.621,2.657,0.287,0.001,13.666,0
926,16.686,2.555,0.250,0.002,13.869,0
927,16.626,2.235,0.249,0.002,14.131,0
928,16.677,2.634,0.251,0.002,13.779,0
929,16.650,2.652,0.293,0.001,13.694,0
930,16.680,2.646,0.277,0.002,13.744,0
931,16.662,2.671,0.290,0.001,13.690,0
932,16.646,2.705,0.292,0.002,13.636,0
933,16.525,2.654,0.289,0.002,13.570,0
934,16.839,3.519,0.303,0.001,12.975,0
935,16.567,2.633,0.304,0.002,13.616,0
936,16.755,3.574,0.302,0.002,12.837,0
937,16.629,2.644,0.323,0.002,13.648,0
938,16.707,2.653,0.291,0.002,13.750,0
939,16.609,2.670,0.301,0.002,13.624,0
940,16.668,2.228,0.258,0.002,14.171,0
941,16.649,2.649,0.289,0.001,13.700,0
942,16.668,2.663,0.299,0.002,13.693,0
943,16.739,2.647,0.297,0.002,13.783,0
944,16.511,2.602,0.294,0.002,13.603,0
945,16.789,3.723,0.296,0.002,12.727,0
946,16.712,2.666,0.305,0.002,13.725,0
947,16.580,2.631,0.308,0.001,13.628,0
948,16.599,2.661,0.306,0.002,13.618,0
949,16.515,2.651,0.298,0.002,13.554,0
950,16.860,3.493,0.307,0.002,13.021,0
951,16.608,2.648,0.314,0.002,13.631,0
952,16.675,2.668,0.301,0.002,13.691,0
953,16.707,2.394,0.315,0.002,13.978,0
954,16.642,1.799,0.223,0.002,14.595,0
955,16.630,1.921,0.254,0.002,14.440,0
956,16.705,1.962,0.227,0.002,14.487,0
957,16.623,1.964,0.233,0.002,14.403,0
958,16.648,2.220,0.269,0.001,14.135,0
959,16.699,2.204,0.259,0.001,14.219,0
960,16.616,2.268,0.284,0.002,14.050,0
961,16.697,2.231,0.280,0.001,14.174,0
962,16.632,2.237,0.270,0.001,14.114,0
963,16.750,2.676,0.284,0.002,13.778,0
964,16.601,2.668,0.296,0.002,13.624,0
965,16.665,2.251,0.253,0.002,14.149,0
966,16.640,2.661,0.268,0.002,13.697,0
967,16.679,2.650,0.262,0.002,13.754,0
968,16.651,2.643,0.296,0.002,13.700,0
969,16.648,2.657,0.292,0.002,13.688,0
970,16.675,2.660,0.256,0.001,13.748,0
971,16.653,2.478,0.251,0.002,13.914,0
972,16.664,2.267,0.252,0.002,14.134,0
973,16.683,2.671,0.250,0.001,13.751,0
974,16.648,2.582,0.250,0.002,13.802,0
975,16.659,2.714,0.280,0.001,13.654,0
976,16.608,2.614,0.254,0.001,13.729,0
977,16.673,2.674,0.285,0.001,13.703,0
978,16.645,2.599,0.264,0.002,13.769,0
979,16.690,2.694,0.305,0.002,13.679,0
980,16.650,2.648,0.259,0.002,13.730,0
981,16.669,2.599,0.250,0.002,13.808,0
982,16.637,2.671,0.281,0.002,13.673,0
983,16.678,2.591,0.249,0.001,13.828,0
984,16.667,2.677,0.286,0.001,13.692,0
985,16.670,2.586,0.251,0.002,13.821,0
986,16.674,2.671,0.285,0.002,13.705,0
987,16.642,2.640,0.252,0.002,13.737,0
988,16.698,2.571,0.253,0.002,13.862,0
989,16.640,2.248,0.252,0.002,14.130,0
990,16.694,2.637,0.252,0.002,13.793,0
991,16.627,2.248,0.255,0.002,14.114,0
992,16.662,2.674,0.296,0.001,13.681,0
993,16.656,2.583,0.249,0.002,13.812,0
994,16.700,2.670,0.292,0.002,13.726,0
995,16.670,2.637,0.251,0.001,13.771,0
996,16.638,2.534,0.249,0.001,13.845,0
997,16.666,2.231,0.247,0.002,14.178,0
998,16.653,2.596,0.246,0.002,13.800,0
999,16.661,2.682,0.292,0.002,13.677,0
1000,16.683,2.646,0.249,0.001,13.778,0
1001,16.675,2.510,0.250,0.001,13.905,0
1002,16.620,2.229,0.256,0.002,14.125,0
1003,16.662,2.654,0.261,0.002,13.735,0
1004,16.656,2.648,0.253,0.001,13.744,0
1005,16.659,2.603,0.251,0.002,13.792,0
1006,16.718,2.253,0.250,0.001,14.206,0
1007,16.643,2.625,0.251,0.001,13.755,0
1008,16.645,2.328,0.292,0.002,14.014,0
1009,16.658,2.671,0.251,0.001,13.724,0
1010,16.671,2.510,0.251,0.001,13.900,0
1011,16.651,2.693,0.292,0.002,13.653,0
1012,16.655,2.688,0.292,0.002,13.662,0
1013,16.668,2.587,0.247,0.002,13.822,0
1014,16.666,2.678,0.282,0.002,13.695,0
1015,16.668,2.653,0.252,0.002,13.751,0
1016,16.644,2.494,0.253,0.002,13.887,0
1017,16.667,2.263,0.253,0.002,14.140,0
1018,16.693,2.680,0.252,0.002,13.749,0
1019,16.627,2.649,0.251,0.002,13.714,0
1020,16.676,2.653,0.251,0.002,13.760,0
1021,16.686,2.254,0.250,0.002,14.170,0
1022,16.639,2.669,0.294,0.002,13.664,0
1023,16.680,2.590,0.250,0.002,13.828,0
1024,16.658,2.674,0.292,0.002,13.680,0
1025,16.657,2.690,0.289,0.002,13.666,0
1026,16.662,2.682,0.291,0.002,13.677,0
1027,16.673,2.285,0.252,0.002,14.125,0
1028,16.658,2.468,0.280,0.001,13.899,0
1029,16.646,2.239,0.258,0.002,14.139,0
1030,16.676,2.663,0.285,0.002,13.716,0
1031,16.636,2.673,0.253,0.002,13.697,0
1032,16.675,2.575,0.251,0.001,13.838,0
1033,16.664,2.262,0.251,0.002,14.141,0
1034,16.693,2.689,0.250,0.002,13.742,0
1035,16.719,2.581,0.250,0.002,13.877,0
1036,16.602,2.647,0.287,0.002,13.657,0
1037,16.644,2.244,0.249,0.002,14.142,0
1038,16.668,2.267,0.250,0.002,14.139,0
1039,16.664,2.671,0.254,0.002,13.726,0
1040,16.660,2.668,0.257,0.002,13.723,0
1041,16.668,2.672,0.286,0.001,13.700,0
1042,16.650,2.668,0.250,0.002,13.721,0
1043,16.666,2.684,0.290,0.002,13.680,0
1044,16.672,2.702,0.263,0.002,13.696,0
1045,16.668,2.483,0.254,0.001,13.920,0
1046,16.653,2.238,0.251,0.002,14.154,0
1047,16.665,2.689,0.252,0.001,13.713,0
1048,16.668,2.675,0.250,0.001,13.731,0
1049,16.671,2.663,0.286,0.002,13.710,0
1050,16.654,2.572,0.252,0.002,13.817,0
1051,16.686,2.688,0.283,0.002,13.703,0
1052,16.634,2.601,0.255,0.002,13.766,0
1053,16.683,2.588,0.250,0.002,13.831,0
1054,16.677,2.671,0.292,0.002,13.702,0
1055,16.607,2.655,0.291,0.002,13.649,0
1056,16.661,2.580,0.249,0.002,13.821,0
1057,16.672,2.702,0.289,0.001,13.670,0
1058,16.659,2.655,0.251,0.002,13.742,0
1059,16.657,2.482,0.251,0.002,13.913,0
1060,16.671,2.256,0.249,0.002,14.156,0
1061,16.696,2.648,0.250,0.002,13.786,0
1062,16.676,2.558,0.252,0.002,13.855,0
1063,16.623,2.651,0.297,0.002,13.663,0
1064,16.677,2.581,0.253,0.001,13.832,0
1065,16.657,2.685,0.297,0.002,13.663,0
1066,16.662,2.644,0.252,0.002,13.755,0
1067,16.671,2.664,0.273,0.001,13.723,0
1068,16.686,2.654,0.253,0.001,13.768,0
1069,16.627,2.613,0.251,0.002,13.751,0
1070,16.677,2.683,0.292,0.002,13.690,0
1071,16.650,2.663,0.276,0.002,13.699,0
1072,16.656,2.494,0.251,0.002,13.901,0
1073,16.669,2.257,0.253,0.001,14.149,0
1074,16.662,2.665,0.253,0.002,13.732,0
1075,16.706,2.587,0.252,0.002,13.856,0
1076,16.633,2.641,0.253,0.001,13.728,0
1077,16.647,2.248,0.255,0.002,14.133,0
1078,16.672,2.658,0.257,0.001,13.746,0
1079,16.651,2.566,0.254,0.002,13.819,0
1080,16.679,2.673,0.295,0.002,13.699,0
1081,16.652,2.016,0.283,0.001,14.334,0
1082,16.633,2.073,0.315,0.002,14.224,0
1083,16.680,2.020,0.296,0.001,14.348,0
1084,16.634,2.079,0.260,0.001,14.279,0
1085,16.665,2.004,0.259,0.001,14.386,0
1086,16.676,2.001,0.247,0.001,14.418,0
1087,16.663,2.257,0.269,0.001,14.128,0
1088,16.655,2.295,0.274,0.002,14.070,0
1089,16.660,2.287,0.288,0.001,14.074,0
1090,16.665,2.264,0.271,0.001,14.120,0
1091,16.664,2.254,0.259,0.002,14.141,0
1092,16.693,2.655,0.288,0.001,13.739,0
1093,16.641,2.596,0.253,0.001,13.780,0
1094,16.655,2.654,0.291,0.002,13.698,0
1095,16.738,2.678,0.252,0.001,13.794,0
1096,16.617,2.455,0.252,0.002,13.899,0
1097,16.632,2.262,0.254,0.002,14.103,0
1098,16.636,2.662,0.251,0.002,13.710,0
1099,16.713,2.236,0.254,0.002,14.212,0
1100,16.646,2.253,0.261,0.001,14.121,0
1101,16.676,2.425,0.281,0.002,13.959,0
1102,16.698,2.245,0.250,0.002,14.192,0
1103,16.631,2.654,0.299,0.002,13.666,0
1104,16.684,2.571,0.249,0.002,13.853,0
1105,16.635,2.215,0.260,0.002,14.148,0
1106,16.650,2.670,0.295,0.002,13.673,0
1107,16.632,2.585,0.258,0.002,13.778,0
1108,16.672,2.656,0.295,0.002,13.710,0
1109,16.656,2.652,0.250,0.002,13.743,0
1110,16.651,2.581,0.250,0.001,13.809,0
1111,16.713,2.647,0.294,0.002,13.762,0
1112,16.636,2.641,0.250,0.002,13.730,0
1113,16.648,2.653,0.285,0.001,13.700,0
1114,16.664,2.260,0.254,0.001,14.142,0
1115,16.682,2.586,0.253,0.002,13.832,0
1116,16.744,2.670,0.292,0.001,13.772,0
1117,16.606,2.657,0.294,0.002,13.643,0
1118,16.642,2.666,0.280,0.001,13.686,0
1119,16.663,2.481,0.251,0.002,13.921,0
1120,16.653,2.666,0.280,0.002,13.697,0
1121,16.657,2.264,0.250,0.002,14.133,0
1122,16.684,2.652,0.292,0.002,13.729,0
1123,16.965,2.452,0.251,0.001,14.254,0
1124,16.464,2.269,0.259,0.001,13.924,0
1125,16.589,2.270,0.256,0.002,14.049,0
1126,16.643,2.278,0.259,0.002,14.095,0
1127,16.684,2.243,0.251,0.002,14.179,0
1128,16.633,2.269,0.259,0.002,14.092,0
1129,16.698,2.666,0.265,0.002,13.754,0
1130,16.650,2.256,0.254,0.001,14.130,0
1131,16.647,2.698,0.293,0.002,13.642,0
1132,16.657,2.641,0.256,0.001,13.746,0
1133,16.914,2.342,0.297,0.003,14.261,0
1134,16.550,2.217,0.254,0.001,14.069,0
1135,16.708,2.615,0.270,0.002,13.811,0
1136,16.673,2.531,0.254,0.002,13.875,0
1137,16.546,2.666,0.300,0.002,13.568,0
1138,16.861,2.635,0.256,0.001,13.958,0
1139,16.502,2.479,0.256,0.002,13.756,0
1140,16.613,2.658,0.265,0.001,13.679,0
1141,16.642,2.593,0.251,0.002,13.787,0
1142,16.617,2.666,0.273,0.002,13.667,0
1143,16.646,2.623,0.250,0.002,13.760,0
1144,16.658,2.686,0.290,0.002,13.669,0
1145,16.665,2.670,0.259,0.002,13.724,0
1146,16.719,2.628,0.252,0.002,13.828,0
1147,16.787,2.695,0.273,0.002,13.807,0
1148,16.573,2.607,0.253,0.001,13.699,0
