iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
3379,0.9980,0.8960,0.1020,0.0000,104
3380,0.9930,0.8950,0.0980,0.0000,107
3381,0.9930,0.8950,0.0980,0.0000,107
3382,1.0040,0.9060,0.0970,0.0010,108
3383,1.0070,0.9090,0.0970,0.0010,108
3384,0.9920,0.8940,0.0970,0.0010,109
3385,0.9900,0.8930,0.0970,0.0000,112
3386,0.9910,0.8890,0.1020,0.0000,112
3387,0.9910,0.8930,0.0970,0.0010,113
3388,0.9950,0.8970,0.0970,0.0010,114
3389,0.9910,0.8940,0.0970,0.0000,115
3390,1.0080,0.9100,0.0970,0.0010,116
3391,0.9910,0.8940,0.0960,0.0010,118
3392,0.9960,0.8970,0.0980,0.0010,122
3393,0.9850,0.8880,0.0970,0.0000,122
3394,0.9850,0.8870,0.0970,0.0010,123
3395,1.0040,0.9060,0.0980,0.0000,123
3396,0.9940,0.8920,0.1010,0.0010,126
3397,1.0010,0.9030,0.0970,0.0010,127
3398,1.0620,0.9650,0.0960,0.0010,128
3399,0.9770,0.8800,0.0970,0.0000,128
3400,0.9720,0.8720,0.0990,0.0010,128
3401,0.9690,0.8720,0.0960,0.0010,129
3402,0.9650,0.8680,0.0970,0.0000,129
3403,0.9820,0.8860,0.0960,0.0000,130
3404,0.9640,0.8670,0.0960,0.0010,131
3405,0.9680,0.8710,0.0960,0.0010,133
3406,0.9780,0.8810,0.0970,0.0000,134
3407,0.9710,0.8740,0.0960,0.0010,135
3408,0.9710,0.8740,0.0970,0.0000,136
3409,0.9820,0.8850,0.0960,0.0010,137
3410,0.9810,0.8840,0.0960,0.0010,137
3411,0.9670,0.8700,0.0960,0.0010,138
3412,0.9640,0.8680,0.0960,0.0000,138
3413,0.9710,0.8740,0.0970,0.0000,138
3414,0.9690,0.8710,0.0970,0.0010,138
3415,0.9830,0.8860,0.0960,0.0010,139
3416,0.9670,0.8710,0.0960,0.0000,141
3417,0.9660,0.8690,0.0970,0.0000,143
3418,0.9720,0.8690,0.1020,0.0010,145
3419,0.9800,0.8830,0.0970,0.0000,150
3420,0.9840,0.8870,0.0970,0.0000,151
3421,0.9860,0.8900,0.0960,0.0000,152
3422,0.9700,0.8730,0.0960,0.0010,152
3423,0.9790,0.8820,0.0960,0.0010,152
3424,0.9680,0.8710,0.0970,0.0000,152
3425,0.9650,0.8690,0.0960,0.0000,153
3426,0.9670,0.8700,0.0970,0.0000,154
3427,0.9770,0.8800,0.0970,0.0000,155
3428,0.9630,0.8660,0.0960,0.0010,155
3429,0.9650,0.8680,0.0960,0.0010,155
3430,0.9680,0.8710,0.0970,0.0000,155
3431,0.9770,0.8800,0.0960,0.0010,156
3432,0.9630,0.8670,0.0960,0.0000,159
3433,0.9790,0.8820,0.0960,0.0010,162
3434,0.9630,0.8660,0.0960,0.0010,162
3435,0.9660,0.8670,0.0990,0.0000,163
3436,0.9920,0.8960,0.0960,0.0000,163
3437,0.9640,0.8660,0.0970,0.0010,164
3438,0.9800,0.8830,0.0960,0.0010,164
3439,0.9710,0.8620,0.1080,0.0010,166
3440,0.9650,0.8680,0.0960,0.0010,166
3441,0.9790,0.8820,0.0970,0.0000,168
3442,0.9760,0.8800,0.0960,0.0000,169
3443,0.9690,0.8720,0.0970,0.0000,169
3444,0.9790,0.8820,0.0970,0.0000,170
3445,0.9830,0.8860,0.0970,0.0000,171
3446,0.9650,0.8680,0.0960,0.0010,172
3447,0.9950,0.8960,0.0990,0.0000,172
3448,0.9790,0.8830,0.0960,0.0000,172
3449,0.9740,0.8690,0.1040,0.0010,174
3450,0.9990,0.8990,0.0990,0.0010,176
3451,0.9700,0.8670,0.1030,0.0000,179
3452,0.9730,0.8740,0.0990,0.0000,182
3453,0.9930,0.8940,0.0980,0.0010,183
3454,0.9730,0.8740,0.0980,0.0010,183
3455,0.9780,0.8800,0.0980,0.0000,183
3456,0.9910,0.8910,0.0990,0.0010,183
3457,0.9930,0.8960,0.0970,0.0000,183
3458,0.9780,0.8790,0.0980,0.0010,184
3459,0.9840,0.8860,0.0970,0.0010,184
3460,0.9840,0.8860,0.0970,0.0010,184
3461,1.0030,0.9070,0.0960,0.0000,186
3462,0.9660,0.8630,0.1020,0.0000,187
3463,0.9850,0.8880,0.0970,0.0000,187
3464,0.9950,0.8950,0.1000,0.0000,188
3465,0.9790,0.8810,0.0970,0.0010,189
3466,0.9770,0.8800,0.0970,0.0000,189
3467,0.9850,0.8850,0.0990,0.0010,189
3468,0.9940,0.8970,0.0970,0.0000,189
3469,0.9970,0.9000,0.0960,0.0010,191
3470,0.9800,0.8810,0.0980,0.0010,191
3471,0.9980,0.9010,0.0970,0.0000,192
3472,0.9930,0.8940,0.0980,0.0010,195
3473,0.9680,0.8700,0.0970,0.0010,196
3474,0.9990,0.9020,0.0960,0.0010,200
3475,0.9620,0.8660,0.0960,0.0000,202
3476,0.9990,0.9030,0.0960,0.0000,202
3477,0.9660,0.8690,0.0960,0.0010,203
3478,1.0180,0.9210,0.0960,0.0010,203
3479,0.9610,0.8650,0.0960,0.0000,203
3480,0.9650,0.8610,0.1030,0.0010,203
3481,0.9840,0.8800,0.1020,0.0010,204
3482,0.9750,0.8710,0.1030,0.0010,205
3483,0.9880,0.8760,0.1110,0.0010,207
3484,0.9750,0.8710,0.1030,0.0010,207
3485,0.9780,0.8740,0.1030,0.0010,208
3486,0.9820,0.8750,0.1060,0.0010,208
3487,1.0120,0.9130,0.0990,0.0000,210
3488,0.9750,0.8760,0.0990,0.0000,213
3489,0.9900,0.8920,0.0970,0.0010,213
3490,0.9820,0.8800,0.1010,0.0010,213
3491,0.9870,0.8880,0.0990,0.0000,213
3492,0.9770,0.8790,0.0980,0.0000,213
3493,0.9870,0.8880,0.0980,0.0010,213
3494,0.9860,0.8890,0.0970,0.0000,213
3495,1.0150,0.9110,0.1030,0.0010,213
3496,0.9830,0.8850,0.0980,0.0000,214
3497,1.0010,0.9040,0.0960,0.0010,214
3498,0.9860,0.8880,0.0970,0.0010,215
3499,0.9870,0.8880,0.0980,0.0000,215
3500,0.9760,0.8780,0.0980,0.0000,215
3501,0.9830,0.8860,0.0960,0.0010,215
3502,0.9790,0.8760,0.1020,0.0010,215
3503,1.0030,0.8980,0.1040,0.0010,215
3504,0.9640,0.8650,0.0990,0.0000,216
3505,0.9980,0.9020,0.0960,0.0000,217
3506,0.9780,0.8810,0.0960,0.0010,218
3507,0.9870,0.8780,0.1090,0.0000,220
3508,0.9950,0.8980,0.0960,0.0010,220
3509,0.9640,0.8670,0.0960,0.0010,220
3510,0.9950,0.8980,0.0960,0.0010,221
3511,0.9580,0.8610,0.0960,0.0010,221
3512,0.9970,0.9000,0.0970,0.0000,222
3513,0.9660,0.8690,0.0960,0.0010,224
3514,0.9670,0.8620,0.1040,0.0010,225
3515,0.9740,0.8680,0.1050,0.0010,225
3516,0.9740,0.8700,0.1040,0.0000,225
3517,0.9740,0.8680,0.1050,0.0010,226
3518,0.9740,0.8720,0.1020,0.0000,226
3519,0.9810,0.8770,0.1040,0.0000,226
3520,1.0010,0.8840,0.1160,0.0010,226
3521,0.9840,0.8800,0.1040,0.0000,227
3522,1.0130,0.9170,0.0960,0.0000,227
3523,0.9670,0.8680,0.0980,0.0010,227
3524,0.9680,0.8710,0.0960,0.0010,228
3525,0.9660,0.8670,0.0990,0.0000,228
3526,0.9630,0.8670,0.0960,0.0000,228
3527,0.9590,0.8630,0.0960,0.0000,228
3528,0.9650,0.8680,0.0960,0.0010,228
3529,0.9610,0.8640,0.0960,0.0010,228
3530,0.9780,0.8810,0.0960,0.0010,228
3531,0.9620,0.8650,0.0970,0.0000,228
3532,0.9830,0.8860,0.0970,0.0000,228
3533,0.9600,0.8630,0.0960,0.0010,228
3534,0.9660,0.8690,0.0960,0.0010,228
3535,0.9610,0.8640,0.0960,0.0010,228
3536,0.9630,0.8660,0.0960,0.0010,228
3537,0.9630,0.8660,0.0960,0.0010,228
3538,0.9740,0.8750,0.0980,0.0010,228
3539,0.9580,0.8620,0.0960,0.0000,228
3540,0.9630,0.8660,0.0960,0.0010,228
3541,0.9660,0.8690,0.0960,0.0010,229
3542,0.9620,0.8650,0.0960,0.0010,229
3543,0.9720,0.8760,0.0960,0.0000,230
3544,0.9740,0.8770,0.0960,0.0010,231
3545,0.9590,0.8620,0.0960,0.0010,231
3546,0.9610,0.8640,0.0970,0.0000,231
3547,0.9740,0.8770,0.0970,0.0000,231
3548,0.9770,0.8800,0.0970,0.0000,232
3549,0.9620,0.8650,0.0960,0.0010,232
3550,0.9700,0.8730,0.0970,0.0000,232
3551,0.9630,0.8660,0.0960,0.0010,232
3552,0.9640,0.8680,0.0960,0.0000,232
3553,0.9650,0.8690,0.0960,0.0000,232
3554,0.9630,0.8660,0.0960,0.0010,233
3555,0.9730,0.8760,0.0970,0.0000,235
3556,0.9770,0.8800,0.0960,0.0010,235
3557,0.9580,0.8610,0.0960,0.0010,235
3558,0.9750,0.8780,0.0960,0.0010,235
3559,0.9570,0.8600,0.0970,0.0000,235
3560,0.9590,0.8620,0.0960,0.0010,236
3561,0.9560,0.8600,0.0960,0.0000,238
3562,0.9620,0.8620,0.0990,0.0010,238
3563,0.9710,0.8740,0.0960,0.0010,238
3564,0.9620,0.8620,0.1000,0.0000,238
3565,0.9650,0.8660,0.0980,0.0010,238
3566,0.9690,0.8720,0.0960,0.0010,238
3567,0.9660,0.8680,0.0980,0.0000,238
3568,0.9760,0.8790,0.0970,0.0000,238
3569,0.9620,0.8630,0.0980,0.0010,238
3570,0.9880,0.8740,0.1130,0.0010,238
3571,0.9620,0.8640,0.0980,0.0000,238
3572,0.9950,0.8950,0.0990,0.0010,239
3573,0.9670,0.8700,0.0960,0.0010,239
3574,0.9790,0.8800,0.0980,0.0010,239
3575,0.9620,0.8650,0.0970,0.0000,240
3576,0.9770,0.8780,0.0980,0.0010,242
3577,0.9630,0.8660,0.0960,0.0010,244
3578,0.9620,0.8650,0.0960,0.0010,245
3579,0.9650,0.8680,0.0960,0.0010,245
3580,0.9790,0.8820,0.0960,0.0010,246
3581,0.9600,0.8640,0.0960,0.0000,246
3582,0.9620,0.8630,0.0990,0.0000,247
3583,0.9910,0.8920,0.0990,0.0000,247
3584,0.9780,0.8790,0.0980,0.0010,247
3585,0.9750,0.8760,0.0980,0.0010,247
3586,1.0010,0.9040,0.0970,0.0000,247
3587,0.9830,0.8850,0.0980,0.0000,247
3588,1.0750,0.9410,0.1330,0.0010,248
3589,1.0710,0.9710,0.0990,0.0010,249
3590,0.9710,0.8700,0.1000,0.0010,250
3591,0.9690,0.8720,0.0960,0.0010,250
3592,0.9680,0.8710,0.0970,0.0000,251
3593,0.9650,0.8670,0.0980,0.0000,251
3594,0.9830,0.8850,0.0970,0.0010,251
3595,0.9910,0.8860,0.1050,0.0000,251
3596,0.9960,0.8940,0.1010,0.0010,251
3597,0.9920,0.8750,0.1160,0.0010,253
3598,1.0100,0.9100,0.1000,0.0000,254
3599,0.9640,0.8660,0.0970,0.0010,254
3600,0.9620,0.8650,0.0970,0.0000,254
3601,0.9640,0.8670,0.0960,0.0010,255
3602,0.9600,0.8630,0.0960,0.0010,255
3603,0.9580,0.8610,0.0970,0.0000,255
3604,0.9570,0.8600,0.0970,0.0000,256
3605,0.9590,0.8590,0.0990,0.0000,257
3606,1.0620,0.9650,0.0970,0.0000,258
3607,0.9880,0.8900,0.0970,0.0010,259
3608,0.9640,0.8670,0.0970,0.0000,259
3609,0.9630,0.8660,0.0970,0.0000,259
3610,0.9610,0.8630,0.0970,0.0010,259
3611,0.9610,0.8640,0.0970,0.0000,259
3612,0.9770,0.8790,0.0970,0.0010,259
3613,0.9700,0.8720,0.0980,0.0000,259
3614,1.0230,0.9060,0.1160,0.0010,259
3615,0.9860,0.8890,0.0960,0.0010,260
3616,0.9670,0.8690,0.0970,0.0010,260
3617,0.9600,0.8630,0.0970,0.0000,260
3618,0.9700,0.8730,0.0960,0.0010,260
3619,0.9740,0.8770,0.0970,0.0000,260
3620,0.9550,0.8580,0.0970,0.0000,260
3621,0.9600,0.8630,0.0960,0.0010,260
3622,1.0290,0.9290,0.0990,0.0010,260
3623,1.0140,0.9170,0.0960,0.0010,262
3624,0.9590,0.8620,0.0970,0.0000,262
3625,0.9580,0.8610,0.0960,0.0010,262
3626,0.9580,0.8580,0.0990,0.0010,262
3627,0.9560,0.8580,0.0970,0.0000,263
3628,0.9740,0.8750,0.0990,0.0000,263
3629,0.9670,0.8560,0.1100,0.0010,264
3630,0.9780,0.8570,0.1200,0.0010,265
3631,0.9960,0.8980,0.0970,0.0010,266
3632,1.0110,0.9140,0.0970,0.0000,266
3633,0.9620,0.8640,0.0970,0.0010,266
3634,0.9590,0.8620,0.0970,0.0000,266
3635,0.9690,0.8720,0.0970,0.0000,268
3636,0.9560,0.8600,0.0960,0.0000,268
3637,0.9600,0.8630,0.0960,0.0010,269
3638,0.9660,0.8690,0.0970,0.0000,270
3639,1.0220,0.9250,0.0970,0.0000,270
3640,1.0010,0.9030,0.0970,0.0010,271
3641,0.9570,0.8600,0.0970,0.0000,271
3642,0.9590,0.8620,0.0960,0.0010,271
3643,0.9600,0.8540,0.1050,0.0010,271
3644,0.9560,0.8570,0.0990,0.0000,271
3645,0.9670,0.8700,0.0970,0.0000,271
3646,0.9630,0.8660,0.0960,0.0010,271
3647,1.0380,0.9400,0.0970,0.0010,271
3648,0.9740,0.8770,0.0970,0.0000,271
3649,1.0110,0.9140,0.0960,0.0010,271
3650,0.9720,0.8740,0.0970,0.0010,272
3651,0.9610,0.8640,0.0960,0.0010,273
3652,1.0080,0.8990,0.1080,0.0010,273
3653,0.9530,0.8560,0.0960,0.0010,273
3654,0.9610,0.8640,0.0970,0.0000,273
3655,0.9930,0.8960,0.0960,0.0010,274
3656,0.9740,0.8650,0.1090,0.0000,274
3657,1.0290,0.9310,0.0970,0.0010,274
3658,0.9540,0.8560,0.0970,0.0010,274
3659,0.9830,0.8860,0.0960,0.0010,274
3660,0.9630,0.8590,0.1030,0.0010,274
3661,0.9820,0.8840,0.0970,0.0000,274
3662,0.9530,0.8560,0.0960,0.0010,274
3663,0.9520,0.8550,0.0960,0.0010,274
3664,1.0010,0.9040,0.0970,0.0000,276
3665,0.9690,0.8730,0.0960,0.0000,276
3666,1.0150,0.9180,0.0970,0.0000,277
3667,0.9580,0.8620,0.0960,0.0000,277
3668,0.9540,0.8570,0.0960,0.0010,277
3669,0.9750,0.8790,0.0960,0.0000,278
3670,0.9520,0.8550,0.0970,0.0000,278
3671,0.9650,0.8680,0.0970,0.0000,278
3672,1.0030,0.9000,0.1020,0.0010,278
3673,0.9850,0.8750,0.1090,0.0010,278
3674,1.0110,0.9120,0.0980,0.0010,278
3675,0.9610,0.8620,0.0980,0.0010,278
3676,0.9550,0.8570,0.0970,0.0010,278
3677,0.9570,0.8570,0.1000,0.0000,278
3678,0.9690,0.8710,0.0970,0.0010,278
3679,0.9680,0.8700,0.0980,0.0000,278
3680,1.0010,0.9020,0.0980,0.0010,278
3681,0.9960,0.8980,0.0980,0.0000,278
3682,0.9660,0.8680,0.0980,0.0000,279
3683,1.0030,0.9060,0.0970,0.0000,279
3684,0.9570,0.8590,0.0970,0.0010,279
3685,0.9540,0.8540,0.1000,0.0000,280
3686,0.9640,0.8670,0.0970,0.0000,280
3687,0.9640,0.8660,0.0970,0.0010,280
3688,0.9940,0.8730,0.1200,0.0010,281
3689,0.9680,0.8540,0.1130,0.0010,281
3690,0.9710,0.8640,0.1070,0.0000,281
3691,1.0130,0.9160,0.0970,0.0000,281
3692,0.9540,0.8560,0.0970,0.0010,281
3693,0.9700,0.8530,0.1160,0.0010,281
3694,0.9490,0.8520,0.0970,0.0000,281
3695,0.9620,0.8630,0.0990,0.0000,281
3696,0.9630,0.8660,0.0970,0.0000,281
3697,1.0010,0.9030,0.0970,0.0010,281
3698,0.9530,0.8550,0.0980,0.0000,281
3699,0.9730,0.8760,0.0960,0.0010,281
3700,1.0040,0.9050,0.0990,0.0000,281
3701,0.9700,0.8730,0.0970,0.0000,281
3702,0.9570,0.8600,0.0970,0.0000,281
3703,0.9640,0.8670,0.0960,0.0010,281
3704,0.9630,0.8650,0.0970,0.0000,281
3705,1.0010,0.9030,0.0970,0.0010,281
3706,0.9740,0.8770,0.0970,0.0000,281
3707,0.9600,0.8550,0.1050,0.0000,281
3708,1.0010,0.8790,0.1220,0.0000,281
3709,0.9500,0.8530,0.0970,0.0000,281
3710,0.9510,0.8540,0.0970,0.0000,281
3711,0.9480,0.8510,0.0970,0.0000,281
3712,0.9700,0.8740,0.0960,0.0000,281
3713,0.9920,0.8950,0.0970,0.0000,281
3714,0.9530,0.8550,0.0970,0.0010,281
3715,0.9530,0.8550,0.0970,0.0010,281
3716,0.9710,0.8740,0.0970,0.0000,281
3717,0.9910,0.8940,0.0970,0.0000,281
3718,0.9680,0.8710,0.0970,0.0000,281
3719,0.9580,0.8610,0.0960,0.0010,282
3720,0.9670,0.8680,0.0990,0.0000,282
3721,0.9640,0.8670,0.0970,0.0000,282
3722,1.0000,0.9030,0.0970,0.0000,283
3723,0.9520,0.8550,0.0970,0.0000,283
3724,0.9540,0.8580,0.0960,0.0000,283
3725,0.9680,0.8710,0.0970,0.0000,283
3726,1.0240,0.9270,0.0970,0.0000,283
3727,0.9540,0.8570,0.0970,0.0000,283
3728,0.9490,0.8520,0.0960,0.0010,283
3729,0.9660,0.8700,0.0960,0.0000,283
3730,0.9950,0.8980,0.0970,0.0000,283
3731,0.9490,0.8520,0.0960,0.0010,283
3732,0.9710,0.8740,0.0960,0.0010,283
3733,0.9740,0.8750,0.0990,0.0000,283
3734,0.9920,0.8950,0.0970,0.0000,284
3735,0.9510,0.8540,0.0960,0.0010,284
3736,0.9550,0.8590,0.0960,0.0000,285
3737,0.9610,0.8640,0.0960,0.0010,286
3738,1.0070,0.9100,0.0960,0.0010,286
3739,0.9500,0.8530,0.0970,0.0000,286
3740,0.9550,0.8580,0.0960,0.0010,286
3741,0.9540,0.8580,0.0960,0.0000,286
3742,0.9700,0.8730,0.0960,0.0010,287
3743,1.0420,0.9460,0.0960,0.0000,288
3744,0.9710,0.8740,0.0970,0.0000,289
3745,0.9480,0.8520,0.0960,0.0000,289
3746,1.0120,0.9140,0.0970,0.0010,289
3747,0.9650,0.8680,0.0970,0.0000,289
3748,0.9520,0.8560,0.0960,0.0000,289
3749,0.9470,0.8500,0.0960,0.0010,289
3750,0.9490,0.8520,0.0960,0.0010,289
3751,0.9960,0.8920,0.1030,0.0010,289
3752,0.9570,0.8600,0.0960,0.0010,289
3753,0.9470,0.8500,0.0970,0.0000,289
3754,0.9970,0.8690,0.1270,0.0010,289
3755,0.9630,0.8670,0.0960,0.0000,289
3756,0.9660,0.8520,0.1130,0.0010,289
3757,0.9530,0.8560,0.0970,0.0000,290
3758,0.9960,0.8970,0.0990,0.0000,290
3759,0.9710,0.8740,0.0960,0.0010,290
3760,1.0000,0.9000,0.0990,0.0010,290
3761,0.9500,0.8530,0.0970,0.0000,290
3762,0.9690,0.8720,0.0960,0.0010,290
3763,1.0050,0.9070,0.0970,0.0000,290
3764,0.9490,0.8520,0.0960,0.0010,291
3765,0.9540,0.8570,0.0960,0.0010,291
3766,0.9490,0.8530,0.0960,0.0000,291
3767,0.9780,0.8810,0.0970,0.0000,292
3768,0.9990,0.8770,0.1210,0.0010,293
3769,0.9850,0.8870,0.0970,0.0010,294
3770,0.9630,0.8570,0.1060,0.0000,295
3771,1.0020,0.9050,0.0970,0.0000,295
3772,0.9650,0.8650,0.0990,0.0010,296
3773,0.9650,0.8660,0.0990,0.0000,296
3774,0.9680,0.8680,0.0990,0.0010,297
3775,0.9710,0.8720,0.0980,0.0010,297
3776,0.9840,0.8860,0.0970,0.0010,297
3777,1.0190,0.9220,0.0960,0.0010,297
3778,0.9600,0.8620,0.0970,0.0010,297
3779,1.0150,0.8870,0.1270,0.0010,297
3780,0.9820,0.8850,0.0960,0.0010,297
3781,0.9790,0.8820,0.0960,0.0010,298
3782,0.9610,0.8640,0.0960,0.0010,298
3783,0.9570,0.8600,0.0960,0.0010,298
3784,0.9580,0.8610,0.0960,0.0010,298
3785,1.0040,0.8820,0.1210,0.0010,298
3786,0.9750,0.8780,0.0970,0.0000,299
3787,0.9640,0.8670,0.0960,0.0000,299
3788,1.0010,0.9040,0.0960,0.0010,299
3789,0.9620,0.8650,0.0970,0.0000,299
3790,0.9490,0.8520,0.0960,0.0010,300
3791,0.9510,0.8540,0.0960,0.0010,301
3792,0.9540,0.8570,0.0970,0.0000,301
3793,0.9890,0.8920,0.0960,0.0010,301
3794,0.9810,0.8840,0.0960,0.0010,301
3795,0.9600,0.8630,0.0960,0.0010,302
3796,0.9970,0.8970,0.0990,0.0010,302
3797,0.9600,0.8540,0.1060,0.0000,302
3798,0.9500,0.8530,0.0960,0.0010,303
3799,0.9500,0.8540,0.0960,0.0000,304
3800,0.9470,0.8510,0.0960,0.0000,304
3801,0.9490,0.8520,0.0960,0.0010,304
3802,0.9490,0.8530,0.0960,0.0000,304
3803,0.9890,0.8920,0.0960,0.0010,304
3804,0.9850,0.8750,0.1090,0.0010,304
3805,1.0110,0.9140,0.0960,0.0010,304
3806,0.9630,0.8660,0.0970,0.0000,304
3807,0.9790,0.8820,0.0970,0.0000,304
3808,0.9580,0.8610,0.0970,0.0000,305
3809,0.9560,0.8590,0.0970,0.0000,305
3810,0.9580,0.8600,0.0970,0.0000,305
3811,0.9890,0.8920,0.0960,0.0010,305
3812,0.9690,0.8720,0.0970,0.0000,305
3813,1.0160,0.9190,0.0960,0.0010,306
3814,0.9530,0.8560,0.0970,0.0000,306
3815,0.9530,0.8560,0.0960,0.0010,306
3816,0.9510,0.8540,0.0960,0.0010,306
3817,0.9550,0.8580,0.0960,0.0010,306
3818,0.9480,0.8510,0.0970,0.0000,307
3819,0.9800,0.8800,0.0990,0.0010,308
3820,1.0380,0.9410,0.0970,0.0000,308
3821,1.0100,0.9050,0.1040,0.0010,308
3822,0.9600,0.8630,0.0960,0.0010,308
3823,0.9640,0.8670,0.0970,0.0000,308
3824,0.9520,0.8550,0.0960,0.0010,308
3825,0.9520,0.8560,0.0960,0.0000,308
3826,0.9520,0.8550,0.0960,0.0010,308
3827,0.9580,0.8580,0.0990,0.0010,308
3828,1.0230,0.8910,0.1310,0.0010,308
3829,0.9870,0.8800,0.1060,0.0010,309
3830,1.0000,0.9030,0.0960,0.0010,309
3831,0.9730,0.8560,0.1160,0.0010,309
3832,0.9540,0.8570,0.0960,0.0010,309
3833,0.9510,0.8540,0.0970,0.0000,309
3834,0.9520,0.8550,0.0960,0.0010,309
3835,0.9510,0.8550,0.0960,0.0000,309
3836,0.9690,0.8720,0.0970,0.0000,311
3837,1.0100,0.9120,0.0970,0.0010,312
3838,1.0020,0.9050,0.0970,0.0000,312
3839,0.9460,0.8500,0.0960,0.0000,313
3840,0.9590,0.8630,0.0960,0.0000,314
3841,0.9470,0.8500,0.0960,0.0010,315
3842,0.9540,0.8570,0.0960,0.0010,315
3843,0.9520,0.8550,0.0970,0.0000,315
3844,0.9640,0.8670,0.0960,0.0010,316
3845,0.9800,0.8830,0.0960,0.0010,316
3846,1.1210,1.0040,0.1160,0.0010,316
3847,1.0190,0.9170,0.1010,0.0010,316
3848,1.2420,1.1110,0.1310,0.0000,316
3849,0.9830,0.8790,0.1030,0.0010,316
3850,0.9580,0.8600,0.0970,0.0010,316
3851,0.9630,0.8630,0.1000,0.0000,316
3852,0.9560,0.8590,0.0970,0.0000,317
3853,0.9860,0.8880,0.0980,0.0000,317
3854,1.0750,0.9770,0.0970,0.0010,319
3855,0.9760,0.8790,0.0960,0.0010,319
3856,0.9570,0.8600,0.0960,0.0010,319
3857,0.9810,0.8840,0.0970,0.0000,319
3858,0.9550,0.8570,0.0980,0.0000,319
3859,0.9510,0.8530,0.0980,0.0000,320
3860,0.9770,0.8740,0.1030,0.0000,320
3861,0.9660,0.8670,0.0980,0.0010,320
3862,1.0240,0.9110,0.1130,0.0000,320
3863,0.9850,0.8870,0.0970,0.0010,321
3864,0.9550,0.8570,0.0980,0.0000,321
3865,0.9620,0.8570,0.1050,0.0000,321
3866,0.9540,0.8570,0.0970,0.0000,321
3867,0.9520,0.8540,0.0980,0.0000,322
3868,0.9690,0.8720,0.0970,0.0000,323
3869,1.0030,0.9030,0.0990,0.0010,323
3870,0.9630,0.8630,0.0990,0.0000,323
3871,1.0430,0.9430,0.0990,0.0010,323
3872,0.9560,0.8590,0.0970,0.0000,323
3873,0.9510,0.8530,0.0970,0.0010,323
3874,0.9610,0.8630,0.0970,0.0010,324
3875,0.9500,0.8530,0.0970,0.0000,324
3876,0.9530,0.8550,0.0970,0.0010,324
3877,0.9500,0.8530,0.0970,0.0000,324
3878,0.9580,0.8610,0.0960,0.0010,325
3879,1.0540,0.9440,0.1090,0.0010,325
3880,0.9810,0.8840,0.0960,0.0010,325
3881,0.9570,0.8590,0.0980,0.0000,325
3882,0.9550,0.8570,0.0980,0.0000,326
3883,0.9640,0.8670,0.0970,0.0000,326
3884,0.9540,0.8570,0.0970,0.0000,327
3885,0.9520,0.8540,0.0970,0.0010,329
3886,0.9640,0.8670,0.0970,0.0000,330
3887,1.0010,0.8930,0.1080,0.0000,330
3888,0.9880,0.8870,0.1000,0.0010,331
3889,0.9920,0.8940,0.0970,0.0010,332
3890,0.9620,0.8650,0.0960,0.0010,332
3891,0.9670,0.8700,0.0970,0.0000,333
3892,0.9600,0.8630,0.0960,0.0000,333
3893,0.9570,0.8600,0.0960,0.0010,333
3894,0.9750,0.8780,0.0960,0.0010,334
3895,0.9750,0.8730,0.1010,0.0010,334
3896,1.0490,0.9400,0.1090,0.0000,334
3897,0.9570,0.8600,0.0970,0.0000,335
3898,0.9590,0.8620,0.0960,0.0010,335
3899,0.9660,0.8700,0.0960,0.0000,335
3900,0.9710,0.8740,0.0960,0.0010,335
3901,0.9530,0.8560,0.0970,0.0000,335
3902,0.9540,0.8580,0.0960,0.0000,335
3903,0.9540,0.8570,0.0960,0.0010,335
3904,1.0050,0.9080,0.0960,0.0010,335
3905,1.0040,0.9070,0.0970,0.0000,337
3906,0.9680,0.8710,0.0960,0.0010,337
3907,0.9510,0.8540,0.0960,0.0010,338
3908,0.9540,0.8570,0.0960,0.0010,338
3909,0.9550,0.8590,0.0960,0.0000,338
3910,0.9730,0.8760,0.0970,0.0000,338
3911,0.9560,0.8590,0.0970,0.0000,338
3912,0.9960,0.8990,0.0970,0.0000,338
3913,0.9950,0.8790,0.1150,0.0010,338
3914,1.0100,0.9130,0.0970,0.0000,338
3915,0.9570,0.8600,0.0960,0.0010,338
3916,0.9550,0.8580,0.0960,0.0010,338
3917,1.0060,0.9090,0.0960,0.0010,338
3918,0.9730,0.8760,0.0960,0.0010,338
3919,0.9660,0.8570,0.1080,0.0010,339
3920,0.9980,0.9010,0.0960,0.0010,340
3921,0.9740,0.8770,0.0970,0.0000,341
3922,1.0250,0.9280,0.0960,0.0010,341
3923,0.9570,0.8600,0.0970,0.0000,343
3924,0.9610,0.8640,0.0970,0.0000,344
3925,0.9840,0.8750,0.1090,0.0000,347
3926,0.9600,0.8640,0.0960,0.0000,349
3927,0.9640,0.8670,0.0960,0.0010,351
3928,1.0230,0.9260,0.0970,0.0000,351
3929,0.9600,0.8630,0.0960,0.0010,352
3930,0.9950,0.8830,0.1110,0.0010,354
3931,0.9740,0.8770,0.0960,0.0010,354
3932,0.9770,0.8800,0.0960,0.0010,354
3933,0.9580,0.8610,0.0970,0.0000,355
3934,0.9580,0.8610,0.0970,0.0000,356
3935,0.9550,0.8580,0.0970,0.0000,356
3936,0.9800,0.8670,0.1120,0.0010,356
