iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
570,50.898,7.779,1.889,0.028,41.110,0
571,28.297,3.468,1.271,0.013,23.533,0
572,30.810,3.431,1.180,0.010,26.176,0
573,39.069,2.700,0.710,0.008,35.642,0
574,27.068,5.431,0.993,0.013,20.607,0
575,31.971,2.342,0.523,0.005,28.872,0
576,34.251,1.968,0.444,0.005,31.826,0
577,33.397,1.859,0.436,0.004,31.090,0
578,34.031,2.295,0.527,0.006,31.196,0
579,32.137,1.961,0.415,0.004,29.750,0
580,32.900,1.732,0.426,0.009,30.727,0
581,33.380,1.919,0.462,0.010,30.982,0
582,33.875,2.102,0.629,0.008,31.129,0
583,32.733,1.882,0.521,0.005,30.317,0
584,33.327,2.022,0.448,0.005,30.845,0
585,33.847,2.046,0.447,0.005,31.342,0
586,34.215,2.024,0.561,0.012,31.610,0
587,32.395,2.559,0.653,0.007,29.168,0
588,33.940,2.188,0.521,0.005,31.216,0
589,31.655,2.082,0.549,0.013,29.003,0
590,33.555,1.851,0.477,0.005,31.214,0
591,33.379,1.833,0.423,0.005,31.111,0
592,34.752,1.806,0.399,0.004,32.536,0
593,32.164,2.020,0.412,0.004,29.722,0
594,32.517,1.799,0.391,0.004,30.317,0
595,33.258,2.269,0.409,0.004,30.569,0
596,33.705,1.524,0.470,0.005,31.701,0
597,34.021,1.605,0.361,0.003,32.046,0
598,33.459,1.919,0.510,0.011,31.012,0
599,34.501,2.376,0.541,0.005,31.569,0
600,32.436,2.463,0.690,0.017,29.257,0
601,33.525,1.987,0.453,0.005,31.071,0
602,32.689,2.124,0.557,0.013,29.988,0
603,33.328,1.768,0.443,0.009,31.101,0
604,33.449,2.050,0.580,0.013,30.799,0
605,32.705,2.114,0.540,0.005,30.038,0
606,33.756,1.823,0.429,0.004,31.485,0
607,33.251,1.979,0.539,0.012,30.713,0
608,32.553,2.285,0.567,0.006,29.687,0
609,32.921,1.680,0.416,0.009,30.808,0
610,33.910,1.643,0.427,0.009,31.809,0
611,33.330,1.758,0.411,0.005,31.149,0
612,33.842,1.860,0.421,0.005,31.549,0
613,32.896,1.878,0.442,0.005,30.558,0
614,33.714,1.945,0.452,0.005,31.306,0
615,34.250,1.931,0.497,0.004,31.811,0
616,32.888,2.147,0.585,0.006,30.142,0
617,33.967,2.409,0.648,0.015,30.886,0
618,33.417,2.305,0.582,0.006,30.517,0
619,32.209,2.208,0.588,0.006,29.399,0
620,32.751,2.042,0.495,0.005,30.201,0
621,33.440,1.818,0.457,0.010,31.148,0
622,33.456,1.876,0.458,0.004,31.111,0
623,33.962,2.145,0.578,0.013,31.217,0
624,34.053,2.296,0.561,0.006,31.182,0
625,33.257,2.609,0.672,0.007,29.959,0
626,32.205,2.593,0.668,0.007,28.927,0
627,32.865,2.242,0.578,0.007,30.029,0
628,33.795,1.838,0.427,0.005,31.517,0
629,32.565,1.978,0.538,0.012,30.029,0
630,34.457,1.954,0.532,0.013,31.951,0
631,33.667,2.115,0.520,0.005,31.020,0
632,32.284,2.406,0.652,0.008,29.210,0
633,33.924,2.154,0.527,0.005,31.231,0
634,33.582,2.095,0.485,0.005,30.988,0
635,33.015,2.066,0.539,0.012,30.390,0
636,33.829,2.242,0.604,0.015,30.959,0
637,32.391,2.463,0.699,0.016,29.203,0
638,33.833,2.125,0.602,0.014,31.083,0
639,35.613,2.390,0.589,0.006,32.619,0
640,31.318,2.583,0.665,0.007,28.054,0
641,33.453,2.164,0.538,0.005,30.738,0
642,33.408,2.339,0.609,0.006,30.445,0
643,32.158,2.357,0.682,0.016,29.096,0
644,33.688,2.072,0.581,0.013,31.008,0
645,34.038,2.304,0.619,0.015,31.092,0
646,35.023,2.598,0.675,0.007,31.735,0
647,29.976,3.071,0.856,0.025,26.014,0
648,34.061,1.900,0.484,0.006,31.663,0
649,33.689,2.086,0.550,0.012,31.033,0
650,32.044,2.333,0.620,0.015,29.063,0
651,33.913,1.811,0.462,0.010,31.623,0
652,33.592,1.938,0.519,0.011,31.116,0
653,33.016,2.156,0.505,0.005,30.341,0
654,32.723,2.040,0.561,0.012,30.102,0
655,33.347,1.802,0.430,0.004,31.103,0
656,33.400,1.843,0.475,0.011,31.065,0
657,33.257,1.820,0.430,0.004,30.996,0
658,33.434,1.843,0.431,0.004,31.149,0
659,33.647,2.071,0.469,0.005,31.094,0
660,33.880,2.152,0.595,0.013,31.111,0
661,33.529,2.149,0.569,0.013,30.790,0
662,32.992,3.322,0.873,0.011,28.775,0
663,32.620,2.342,0.621,0.016,29.633,0
664,33.516,2.032,0.535,0.013,30.928,0
665,33.402,2.036,0.567,0.012,30.780,0
666,33.770,2.028,0.526,0.005,31.204,0
667,32.358,2.352,0.551,0.006,29.440,0
668,34.139,2.087,0.511,0.005,31.528,0
669,33.988,2.165,0.572,0.014,31.230,0
670,33.909,2.346,0.710,0.017,30.828,0
671,31.505,2.025,0.508,0.005,28.959,0
672,33.570,1.741,0.406,0.004,31.412,0
673,32.579,1.720,0.423,0.009,30.421,0
674,34.117,1.848,0.524,0.006,31.732,0
675,34.376,1.972,0.494,0.005,31.893,0
676,31.959,2.342,0.680,0.016,28.912,0
677,33.756,2.058,0.511,0.005,31.174,0
678,33.106,2.011,0.565,0.012,30.510,0
679,34.369,2.033,0.557,0.013,31.758,0
680,33.367,2.501,0.642,0.006,30.209,0
681,34.393,2.470,0.638,0.007,31.268,0
682,31.759,2.378,0.508,0.006,28.858,0
683,33.252,1.995,0.628,0.007,30.615,0
684,33.234,2.528,0.425,0.005,30.264,0
685,31.628,1.936,0.399,0.004,29.281,0
686,33.176,2.013,0.671,0.008,30.477,0
687,34.779,1.787,0.577,0.009,32.399,0
688,31.832,2.360,0.512,0.005,28.947,0
689,33.923,1.678,0.421,0.009,31.810,0
690,34.313,1.913,0.439,0.005,31.949,0
691,33.682,2.082,0.560,0.012,31.021,0
692,34.087,2.273,0.618,0.014,31.174,0
693,32.939,2.484,0.687,0.017,29.743,0
694,32.226,2.133,0.537,0.005,29.544,0
695,32.859,2.234,0.537,0.006,30.074,0
696,34.021,1.736,0.385,0.004,31.887,0
697,32.037,1.972,0.500,0.005,29.552,0
698,34.221,1.694,0.421,0.009,32.091,0
699,24.378,2.119,0.335,0.004,21.915,0
700,42.997,1.798,0.373,0.004,40.815,0
701,32.344,2.165,0.520,0.006,29.645,0
702,33.758,1.813,0.570,0.006,31.362,0
703,33.223,1.993,0.530,0.012,30.682,0
704,34.555,2.030,0.509,0.005,32.003,0
705,31.869,2.478,0.695,0.017,28.670,0
706,33.613,1.934,0.502,0.011,31.153,0
707,33.081,2.101,0.582,0.013,30.377,0
708,33.886,2.095,0.585,0.013,31.186,0
709,32.590,2.470,0.575,0.006,29.532,0
710,33.721,1.907,0.511,0.012,31.283,0
711,32.542,1.830,0.753,0.007,29.946,0
712,33.703,1.871,0.528,0.006,31.291,0
713,67.547,1.799,0.507,0.005,65.229,0
714,32.140,2.462,0.724,0.010,28.936,0
715,34.525,2.287,0.735,0.008,31.487,0
716,31.839,2.176,0.518,0.006,29.132,0
717,34.528,2.565,0.472,0.005,31.478,0
718,32.293,2.308,0.515,0.005,29.458,0
719,32.928,2.494,0.577,0.016,29.832,0
720,36.255,1.630,0.474,0.007,34.138,0
721,32.489,2.687,0.597,0.006,29.188,0
722,27.746,2.561,0.674,0.007,24.494,0
723,38.098,2.935,0.905,0.011,34.236,0
724,33.986,2.377,0.625,0.006,30.969,0
725,33.520,2.645,0.711,0.007,30.147,0
726,31.274,2.679,0.680,0.008,27.897,0
727,33.245,1.789,0.460,0.007,30.982,0
728,33.346,2.050,0.643,0.005,30.641,0
729,32.871,2.070,0.756,0.009,30.029,0
730,33.669,1.966,0.450,0.005,31.241,0
731,34.107,1.814,0.460,0.010,31.809,0
732,33.896,2.084,0.552,0.006,31.246,0
733,33.996,2.296,0.591,0.006,31.094,0
734,33.978,2.811,0.875,0.024,30.259,0
735,31.423,2.647,0.622,0.006,28.129,0
736,33.088,2.339,0.580,0.007,30.154,0
737,33.364,1.879,0.436,0.004,31.037,0
738,35.318,1.893,0.462,0.005,32.951,0
739,33.839,2.579,0.755,0.021,30.467,0
740,31.284,2.928,0.939,0.011,27.396,0
741,33.972,2.358,0.620,0.006,30.979,0
742,34.693,2.782,0.801,0.009,31.091,0
743,31.886,2.529,0.849,0.007,28.492,0
744,33.423,2.641,0.759,0.009,30.004,0
745,33.199,1.995,0.460,0.005,30.725,0
746,31.650,2.414,0.584,0.006,28.638,0
747,32.808,2.063,0.435,0.004,30.298,0
748,34.116,2.155,0.465,0.004,31.480,0
749,33.903,1.951,0.496,0.005,31.443,0
750,32.585,2.091,0.580,0.014,29.892,0
751,32.916,2.053,0.892,0.023,29.941,0
752,34.083,2.063,0.484,0.005,31.514,0
753,33.581,2.049,0.625,0.005,30.894,0
754,33.991,2.273,0.576,0.007,31.125,0
755,34.074,2.542,0.666,0.006,30.850,0
756,32.803,2.435,0.619,0.007,29.733,0
757,32.642,2.650,0.815,0.009,29.158,0
758,32.700,2.649,0.684,0.007,29.350,0
759,34.114,2.257,0.540,0.006,31.303,0
760,33.970,2.392,0.642,0.007,30.919,0
761,33.748,2.749,0.731,0.008,30.250,0
762,32.169,2.799,0.755,0.008,28.596,0
763,33.562,2.362,0.618,0.006,30.567,0
764,31.903,2.758,0.565,0.006,28.562,0
765,33.399,2.037,0.507,0.005,30.842,0
766,33.458,2.003,0.442,0.004,30.996,0
767,32.607,2.201,0.515,0.012,29.871,0
768,33.147,1.959,0.423,0.005,30.753,0
769,33.418,1.618,0.400,0.005,31.389,0
770,33.722,1.828,0.442,0.005,31.441,0
771,32.941,1.747,0.431,0.005,30.751,0
772,33.606,1.858,0.434,0.006,31.300,0
773,32.933,2.248,0.442,0.006,30.231,0
774,33.851,1.633,0.467,0.006,31.729,0
775,32.385,1.702,0.535,0.005,30.136,0
776,34.727,2.158,0.531,0.006,32.026,0
777,32.381,2.336,0.567,0.006,29.465,0
778,33.492,1.776,0.448,0.010,31.253,0
779,33.404,2.130,0.589,0.009,30.670,0
780,33.531,2.643,0.591,0.006,30.283,0
781,34.019,2.091,0.489,0.005,31.427,0
782,33.170,2.046,0.534,0.013,30.571,0
783,33.441,2.099,0.447,0.005,30.883,0
784,32.984,1.929,0.510,0.011,30.527,0
785,33.200,1.923,0.462,0.004,30.804,0
786,32.740,2.466,0.458,0.005,29.804,0
787,25.768,1.909,0.460,0.005,23.387,0
788,42.289,1.773,0.435,0.004,40.070,0
789,33.462,2.300,0.658,0.008,30.487,0
790,33.539,2.567,0.676,0.007,30.277,0
791,32.487,2.458,0.690,0.009,29.321,0
792,39.999,2.268,0.595,0.008,37.119,0
793,27.871,3.852,1.166,0.013,22.826,0
794,30.940,2.032,0.525,0.007,28.367,0
795,25.259,1.883,0.580,0.006,22.783,0
796,42.440,1.789,0.416,0.005,40.223,0
797,33.441,2.351,0.555,0.005,30.514,0
798,32.259,2.225,0.567,0.006,29.452,0
799,33.100,2.155,0.513,0.007,30.418,0
800,33.522,2.007,0.469,0.005,31.034,0
801,34.812,2.076,0.486,0.005,32.237,0
802,33.385,2.504,0.821,0.019,30.032,0
803,32.799,2.580,0.594,0.006,29.610,0
804,31.901,2.449,0.593,0.006,28.844,0
805,33.480,1.958,0.442,0.004,31.067,0
806,34.092,1.873,0.460,0.004,31.747,0
807,37.439,2.493,0.592,0.007,34.337,0
808,30.270,2.803,0.743,0.008,26.705,0
809,33.785,2.357,0.677,0.016,30.726,0
810,32.650,2.648,0.799,0.018,29.176,0
811,31.534,2.277,0.601,0.006,28.640,0
812,33.601,2.010,0.394,0.004,31.186,0
813,33.022,1.897,0.492,0.011,30.615,0
814,33.362,1.711,0.468,0.005,31.171,0
815,33.813,1.894,0.457,0.005,31.448,0
816,33.531,1.963,0.505,0.005,31.049,0
817,35.176,2.171,0.551,0.005,32.440,0
818,31.299,2.793,0.894,0.025,27.577,0
819,33.953,2.187,0.541,0.005,31.206,0
820,35.669,2.518,0.632,0.006,32.503,0
821,31.551,3.127,0.954,0.015,27.443,0
822,34.937,2.204,0.621,0.015,32.090,0
823,31.408,2.773,0.763,0.008,27.853,0
824,33.677,2.323,0.673,0.016,30.656,0
825,34.378,2.928,0.937,0.017,30.484,0
826,31.903,3.140,1.071,0.012,27.667,0
827,32.216,2.536,0.742,0.018,28.909,0
828,34.182,2.159,0.574,0.006,31.427,0
829,35.518,2.459,0.647,0.006,32.395,0
830,33.155,3.256,1.146,0.014,28.717,0
831,31.361,2.887,0.869,0.013,27.583,0
832,32.999,2.450,0.645,0.006,29.887,0
833,34.493,2.418,0.628,0.007,31.428,0
834,35.109,2.793,0.762,0.008,31.535,0
835,29.659,2.904,0.718,0.007,26.020,0
836,32.727,1.974,0.513,0.004,30.228,0
837,33.533,1.778,0.433,0.004,31.311,0
838,33.883,1.933,0.471,0.005,31.467,0
839,33.714,2.259,0.528,0.005,30.913,0
840,34.008,2.343,0.597,0.006,31.054,0
841,32.995,2.665,0.833,0.011,29.476,0
842,34.065,2.586,0.675,0.008,30.787,0
843,35.059,2.416,0.627,0.007,32.000,0
844,30.508,3.444,1.180,0.011,25.860,0
845,32.086,2.359,0.569,0.005,29.143,0
846,33.236,2.001,0.488,0.005,30.734,0
847,33.281,1.911,0.492,0.005,30.864,0
848,34.965,1.883,0.490,0.005,32.581,0
849,34.205,2.627,0.688,0.016,30.864,0
850,34.586,2.789,0.762,0.008,31.014,0
851,31.008,3.478,1.400,0.014,26.103,0
852,33.697,2.540,0.679,0.007,30.461,0
853,32.457,2.442,0.701,0.017,29.288,0
854,32.216,2.132,0.524,0.006,29.545,0
855,34.996,1.878,0.461,0.005,32.645,0
856,34.510,2.612,0.669,0.007,31.212,0
857,31.716,3.002,1.038,0.013,27.650,0
858,33.966,2.395,0.643,0.006,30.912,0
859,34.925,2.814,0.729,0.007,31.355,0
860,31.150,2.821,0.699,0.008,27.609,0
861,36.558,2.543,0.674,0.007,33.325,0
862,32.975,3.638,1.184,0.012,28.128,0
863,30.204,2.663,0.708,0.007,26.812,0
864,32.347,2.242,0.574,0.006,29.516,0
865,33.606,2.055,0.509,0.006,31.028,0
866,32.898,2.182,0.504,0.005,30.199,0
867,34.813,2.025,0.534,0.005,32.241,0
868,35.651,2.595,0.650,0.009,32.387,0
869,30.627,5.046,1.086,0.012,24.469,0
870,32.650,2.472,0.611,0.007,29.551,0
871,33.733,2.363,0.603,0.007,30.752,0
872,32.399,2.032,0.505,0.006,29.847,0
873,33.484,2.068,0.538,0.005,30.865,0
874,33.784,2.190,0.530,0.006,31.049,0
875,32.395,2.070,0.733,0.010,29.574,0
876,33.380,1.765,0.385,0.005,31.209,0
877,33.939,1.713,0.383,0.004,31.833,0
878,32.718,1.811,0.549,0.008,30.343,0
879,33.086,1.897,0.623,0.007,30.550,0
880,25.573,1.820,0.445,0.007,23.294,0
881,23.722,2.079,0.454,0.005,21.177,0
882,35.148,1.739,0.402,0.005,32.994,0
883,33.642,1.962,0.511,0.011,31.144,0
884,32.445,1.985,0.459,0.005,29.989,0
885,33.830,2.045,0.479,0.005,31.293,0
886,33.486,2.343,0.538,0.006,30.592,0
887,33.870,2.168,0.539,0.005,31.149,0
888,26.139,2.311,0.563,0.007,23.249,0
889,38.358,2.010,0.526,0.007,35.808,0
890,34.354,1.776,0.491,0.006,32.071,0
891,33.297,2.038,0.504,0.005,30.742,0
892,33.540,1.937,0.494,0.011,31.089,0
893,32.341,2.933,0.667,0.007,28.724,0
894,34.129,1.732,0.403,0.005,31.983,0
895,33.756,2.096,0.490,0.004,31.145,0
896,34.932,2.199,0.616,0.015,32.093,0
897,35.173,4.154,1.060,0.011,29.936,0
898,29.753,2.658,0.604,0.006,26.475,0
899,34.902,2.167,0.559,0.005,32.162,0
900,22.834,2.649,0.558,0.007,19.610,0
901,24.577,1.658,0.376,0.004,22.532,0
902,18.190,2.056,0.504,0.009,15.614,0
903,23.572,1.913,0.437,0.005,21.208,0
904,24.246,1.643,0.403,0.004,22.191,0
905,18.496,1.747,0.603,0.006,16.133,0
906,24.219,2.507,0.393,0.004,21.306,0
907,42.044,1.879,0.402,0.004,39.752,0
908,32.570,2.608,0.587,0.006,29.359,0
909,32.954,2.037,0.539,0.013,30.357,0
910,33.871,2.239,0.533,0.006,31.087,0
911,33.834,2.068,0.522,0.005,31.219,0
912,33.964,2.301,0.577,0.006,31.070,0
913,32.139,2.521,0.679,0.007,28.922,0
914,33.635,2.202,0.559,0.006,30.861,0
915,32.416,1.998,0.471,0.005,29.935,0
916,33.787,1.776,0.442,0.005,31.558,0
917,33.119,1.824,0.457,0.010,30.822,0
918,33.722,2.326,0.648,0.009,30.731,0
919,33.091,2.567,0.906,0.008,29.602,0
920,33.288,1.997,0.449,0.005,30.828,0
921,32.217,1.986,0.540,0.008,29.676,0
922,33.994,1.763,0.422,0.005,31.797,0
923,33.212,1.736,0.407,0.004,31.050,0
924,33.909,1.924,0.489,0.005,31.483,0
925,32.823,2.181,0.499,0.005,30.124,0
926,34.287,1.979,0.513,0.008,31.779,0
927,33.015,2.423,0.561,0.007,30.012,0
928,32.685,2.069,0.482,0.006,30.118,0
929,33.945,1.899,0.400,0.004,31.634,0
930,32.100,2.202,0.489,0.005,29.396,0
931,33.383,1.838,0.478,0.011,31.047,0
932,33.565,1.807,0.476,0.005,31.270,0
933,34.686,1.942,0.477,0.004,32.256,0
934,32.300,2.420,0.735,0.006,29.131,0
935,33.982,2.171,0.519,0.005,31.279,0
936,32.702,2.315,0.686,0.006,29.686,0
937,33.579,2.056,0.518,0.005,30.992,0
938,35.412,2.207,0.540,0.006,32.651,0
939,32.377,2.835,0.814,0.017,28.700,0
940,33.609,2.659,0.702,0.008,30.230,0
941,34.467,2.819,0.755,0.007,30.875,0
942,36.548,4.326,1.113,0.011,31.086,0
943,27.322,2.626,0.698,0.007,23.981,0
944,33.113,2.284,0.565,0.005,30.250,0
945,32.560,1.831,0.424,0.005,30.294,0
946,34.080,1.748,0.445,0.005,31.875,0
947,33.324,2.065,0.571,0.013,30.668,0
948,33.589,2.289,0.551,0.013,30.728,0
949,34.014,2.164,0.543,0.006,31.293,0
950,34.142,2.324,0.620,0.006,31.183,0
951,30.943,2.892,0.730,0.007,27.302,0
952,33.468,1.680,0.401,0.004,31.377,0
953,33.692,1.882,0.471,0.004,31.327,0
954,33.860,1.987,0.493,0.006,31.361,0
955,34.930,2.219,0.539,0.005,32.158,0
956,35.380,2.856,0.988,0.008,31.518,0
957,29.604,4.061,1.179,0.010,24.338,0
958,32.299,2.147,0.481,0.006,29.657,0
959,33.682,1.784,0.430,0.004,31.456,0
960,33.528,1.835,0.447,0.005,31.235,0
961,33.026,2.860,0.631,0.006,29.521,0
962,33.431,1.815,0.470,0.005,31.134,0
963,33.869,2.118,0.466,0.005,31.270,0
964,33.843,1.978,0.445,0.005,31.407,0
965,32.870,1.694,0.504,0.005,30.660,0
966,34.492,1.955,0.373,0.005,32.152,0
967,35.990,2.742,0.563,0.007,32.670,0
968,30.956,3.147,0.871,0.026,26.897,0
969,32.450,3.582,1.766,0.007,27.087,0
970,32.904,2.688,0.711,0.011,29.474,0
971,32.701,2.561,1.019,0.010,29.078,0
972,33.954,2.362,0.486,0.005,31.093,0
973,31.499,2.854,0.652,0.009,27.978,0
974,33.085,2.404,0.818,0.020,29.836,0
975,33.565,1.654,0.392,0.004,31.509,0
976,34.340,1.592,0.403,0.018,32.322,0
977,33.489,2.342,0.573,0.007,30.559,0
978,33.415,2.161,0.488,0.006,30.753,0
979,33.311,2.487,0.841,0.007,29.968,0
980,32.269,3.020,0.703,0.010,28.528,0
981,33.452,2.445,0.579,0.005,30.416,0
982,40.971,1.716,0.487,0.005,38.756,0
983,44.450,6.423,1.708,0.022,36.282,0
984,31.272,2.283,0.566,0.009,28.400,0
985,33.403,2.160,0.565,0.006,30.666,0
986,33.613,1.874,0.517,0.007,31.207,0
987,33.398,1.992,0.546,0.006,30.846,0
988,32.892,1.835,0.498,0.008,30.545,0
989,33.492,1.839,0.565,0.007,31.073,0
990,33.037,1.769,0.427,0.005,30.830,0
991,33.109,1.675,0.438,0.006,30.984,0
992,33.963,2.155,0.787,0.009,31.003,0
993,32.965,1.775,0.520,0.006,30.658,0
994,32.962,2.840,0.601,0.016,29.496,0
995,33.843,1.964,0.528,0.010,31.335,0
996,33.393,2.143,0.420,0.006,30.819,0
997,33.273,2.459,0.915,0.010,29.882,0
998,33.158,1.913,0.392,0.005,30.840,0
999,33.561,1.786,0.443,0.005,31.320,0
1000,34.708,2.128,0.449,0.006,32.118,0
1001,32.971,2.232,0.708,0.018,30.005,0
1002,33.913,2.916,0.809,0.010,30.171,0
1003,32.575,2.163,0.565,0.006,29.833,0
1004,32.462,2.506,0.670,0.022,29.256,0
1005,33.693,1.982,0.486,0.008,31.210,0
1006,33.188,1.956,0.486,0.006,30.732,0
1007,33.490,2.035,0.524,0.006,30.917,0
1008,24.362,2.077,0.534,0.005,21.739,0
1009,41.770,1.921,0.395,0.004,39.445,0
1010,34.107,2.235,0.550,0.005,31.308,0
1011,33.293,2.422,0.610,0.006,30.247,0
1012,34.104,2.593,0.591,0.006,30.905,0
1013,31.639,2.663,0.713,0.008,28.238,0
1014,33.479,2.230,0.615,0.005,30.621,0
1015,33.108,2.178,0.564,0.005,30.345,0
1016,21.432,1.891,0.509,0.009,19.016,0
1017,19.410,1.867,0.448,0.005,17.083,0
1018,25.252,1.819,0.715,0.014,22.698,0
1019,19.770,2.149,0.569,0.005,17.041,0
1020,30.284,1.966,0.572,0.005,27.732,0
1021,33.090,1.754,0.428,0.005,30.897,0
1022,34.607,1.721,0.428,0.004,32.434,0
1023,32.787,2.178,0.551,0.005,30.044,0
1024,33.128,1.958,0.473,0.054,30.635,0
1025,33.425,1.735,0.444,0.005,31.235,0
1026,33.342,2.288,0.535,0.005,30.505,0
1027,33.482,2.058,0.527,0.005,30.872,0
1028,34.593,2.086,0.594,0.014,31.892,0
1029,33.843,2.834,0.728,0.016,30.254,0
1030,35.239,3.144,0.824,0.009,31.251,0
1031,31.074,2.769,0.835,0.020,27.440,0
1032,33.248,2.364,0.594,0.006,30.273,0
1033,32.287,2.829,0.774,0.011,28.663,0
1034,32.143,2.275,0.562,0.006,29.291,0
1035,33.370,1.920,0.456,0.004,30.983,0
1036,33.230,1.869,0.468,0.006,30.880,0
1037,33.542,1.831,0.444,0.004,31.255,0
1038,34.089,2.000,0.489,0.005,31.587,0
1039,35.666,2.200,0.603,0.014,32.842,0
1040,29.710,2.627,0.639,0.015,26.419,0
1041,51.946,2.301,0.443,0.008,49.187,0
1042,48.134,2.621,0.630,0.007,44.853,0
1043,33.608,1.883,1.146,0.011,30.559,0
1044,41.032,1.720,0.502,0.009,38.795,0
1045,37.058,4.536,2.586,0.024,29.897,0
1046,23.592,2.874,0.691,0.007,19.998,0
1047,32.269,2.183,0.572,0.006,29.500,0
1048,34.038,2.229,0.612,0.014,31.175,0
1049,34.550,2.584,0.644,0.007,31.305,0
1050,31.520,2.913,0.807,0.008,27.780,0
1051,32.851,2.052,0.528,0.006,30.258,0
1052,35.085,2.062,0.553,0.012,32.450,0
1053,33.594,2.461,0.638,0.007,30.479,0
1054,30.703,4.134,1.323,0.012,25.222,0
1055,33.390,1.859,0.458,0.005,31.061,0
1056,33.434,1.903,0.482,0.005,31.036,0
1057,33.646,2.059,0.522,0.012,31.045,0
1058,33.886,2.108,0.550,0.006,31.215,0
1059,32.329,2.395,0.680,0.017,29.226,0
1060,33.673,2.129,0.612,0.007,30.917,0
1061,33.397,2.249,0.526,0.006,30.603,0
1062,33.083,2.284,0.548,0.007,30.234,0
1063,34.145,2.314,0.551,0.006,31.267,0
1064,34.703,2.294,0.599,0.006,31.796,0
1065,32.582,2.373,0.573,0.006,29.620,0
1066,32.225,2.509,0.665,0.008,29.033,0
1067,33.178,2.174,0.540,0.006,30.450,0
1068,34.267,2.218,0.607,0.015,31.420,0
1069,32.617,2.545,0.875,0.008,29.178,0
1070,33.517,2.207,0.511,0.005,30.785,0
1071,32.770,2.217,0.542,0.006,29.995,0
1072,33.102,1.919,0.503,0.005,30.668,0
1073,33.292,2.087,0.551,0.006,30.640,0
1074,32.810,1.860,0.533,0.006,30.404,0
1075,33.242,1.761,0.418,0.005,31.052,0
1076,33.670,1.856,0.477,0.005,31.326,0
1077,33.110,2.093,0.624,0.009,30.371,0
1078,33.870,1.959,0.553,0.007,31.344,0
1079,32.659,1.830,0.491,0.004,30.327,0
1080,32.993,1.749,0.588,0.011,30.639,0
1081,33.281,1.762,0.487,0.010,31.016,0
1082,25.855,2.042,0.456,0.005,23.346,0
1083,41.581,1.833,0.436,0.004,39.300,0
1084,33.671,1.899,0.470,0.005,31.290,0
1085,32.891,2.259,0.509,0.005,30.110,0
1086,32.957,1.717,0.421,0.004,30.808,0
1087,34.246,1.728,0.439,0.010,32.062,0
1088,34.056,2.053,0.554,0.012,31.429,0
1089,32.114,2.166,0.543,0.006,29.390,0
1090,33.103,2.141,0.517,0.005,30.432,0
1091,32.919,1.845,0.478,0.005,30.584,0
1092,33.414,1.986,0.455,0.004,30.962,0
1093,33.343,1.963,0.514,0.011,30.846,0
1094,34.415,2.001,0.515,0.006,31.885,0
1095,34.763,2.215,0.628,0.009,31.902,0
1096,32.680,2.754,0.814,0.014,29.087,0
1097,24.462,2.127,0.558,0.013,21.755,0
1098,40.224,1.873,0.456,0.004,37.883,0
1099,33.963,1.954,0.499,0.005,31.497,0
1100,34.050,2.107,0.545,0.005,31.383,0
1101,32.574,2.343,0.621,0.006,29.595,0
1102,33.052,2.155,0.516,0.012,30.361,0
1103,33.483,2.065,0.473,0.005,30.933,0
1104,33.008,1.897,0.427,0.005,30.667,0
1105,33.188,1.913,0.509,0.011,30.748,0
1106,32.920,1.769,0.509,0.006,30.630,0
1107,19.424,1.920,0.435,0.009,17.054,0
1108,31.096,1.978,0.596,0.006,28.503,0
1109,18.706,1.759,0.550,0.006,16.384,0
1110,30.737,2.555,0.381,0.004,27.790,0
1111,19.953,1.950,0.512,0.009,17.474,0
1112,21.648,1.954,0.557,0.006,19.108,0
1113,42.322,1.712,0.426,0.004,40.173,0
1114,33.178,1.954,0.559,0.011,30.646,0
1115,34.538,1.956,0.485,0.005,32.085,0
1116,34.602,2.355,0.619,0.006,31.613,0
1117,34.712,2.901,0.827,0.009,30.966,0
1118,30.996,3.128,0.888,0.009,26.959,0
1119,34.122,2.174,0.541,0.005,31.392,0
1120,32.822,2.430,0.697,0.006,29.679,0
1121,33.112,2.621,0.906,0.007,29.569,0
1122,33.263,2.433,0.613,0.006,30.203,0
1123,32.063,2.127,0.562,0.013,29.353,0
1124,34.005,2.000,0.544,0.006,31.446,0
1125,33.969,2.139,0.557,0.006,31.254,0
1126,33.773,2.472,0.644,0.007,30.641,0
1127,32.301,2.456,0.636,0.006,29.193,0
1128,32.497,2.449,0.628,0.008,29.402,0
1129,24.972,1.815,0.531,0.006,22.547,0
1130,40.564,1.798,0.462,0.010,38.288,0
1131,34.090,2.080,0.422,0.004,31.576,0
1132,32.986,2.349,0.583,0.007,30.040,0
1133,33.303,1.958,0.432,0.004,30.899,0
1134,34.057,1.924,0.478,0.005,31.642,0
1135,34.303,2.331,0.601,0.007,31.355,0
1136,36.781,2.634,0.694,0.006,33.436,0
1137,34.757,4.187,1.125,0.012,29.416,0
1138,28.619,3.920,1.304,0.012,23.369,0
1139,32.972,2.538,0.686,0.017,29.722,0
1140,33.255,2.295,0.622,0.007,30.314,0
1141,32.132,2.641,0.700,0.007,28.773,0
1142,34.716,2.324,0.624,0.015,31.744,0
1143,32.412,2.508,0.660,0.006,29.228,0
1144,32.550,2.169,0.548,0.006,29.820,0
